lipid_supply,imposed_cv,imposed_T,seed,tick,n_intervals,min_interval,max_interval,mean_interval,last_interval,cell_S,rv
0.015,,,71,16600,6,1332.0,2274.0,1988.83,2274.0,0.99537,0.2442
0.015,,,71,16600,6,1374.0,2312.0,2069.67,2293.0,0.98337,0.2881
0.015,,,71,16600,6,1463.0,2315.0,2083.33,2315.0,0.96849,0.3301
0.015,,,71,16600,6,1464.0,2177.0,2001.83,2177.0,0.99228,0.2815
0.015,,,71,16600,5,1887.0,2346.0,2127.2,2231.0,0.99804,0.2125
0.015,,,71,16600,5,1914.0,2281.0,2130.6,2220.0,0.99746,0.223
0.015,,,71,16600,5,2127.0,2448.0,2244.6,2448.0,0.98111,0.3419
0.015,,,71,16600,5,1827.0,2321.0,2130.8,2321.0,0.9958,0.2467
0.015,,,71,16600,5,1837.0,2221.0,2099.2,2137.0,0.99674,0.2295
0.015,,,71,16600,5,1848.0,2346.0,2064.6,2346.0,0.99887,0.2092
0.015,,,71,16600,5,2028.0,2399.0,2130.8,2399.0,0.9932,0.2819
0.015,,,71,16600,5,1828.0,2322.0,2068.6,2322.0,0.99833,0.2063
0.015,,,71,16600,5,1810.0,2358.0,2081.8,2134.0,0.99756,0.2312
0.015,,,71,16600,5,2009.0,2334.0,2132.0,2176.0,0.99537,0.2633
0.015,,,71,16600,5,1774.0,2339.0,2153.6,2339.0,0.99122,0.2626
0.015,,,71,16600,5,1955.0,2287.0,2189.0,2252.0,0.97853,0.3134
0.015,,,71,16600,4,2031.0,2228.0,2113.75,2031.0,0.9988,0.2002
0.015,,,71,16600,5,1863.0,2293.0,2110.2,2293.0,0.75631,0.5801
0.015,,,71,16600,4,2185.0,2300.0,2235.25,2268.0,0.99805,0.2198
0.015,,,71,16600,4,2081.0,2335.0,2165.5,2081.0,0.99822,0.2134
0.015,,,71,16600,4,2045.0,2382.0,2245.5,2279.0,0.99228,0.2693
0.015,,,71,16600,4,2042.0,2249.0,2174.75,2249.0,0.97853,0.3161
0.015,,,71,16600,4,2091.0,2185.0,2133.25,2135.0,0.8538,0.5057
0.015,,,71,16600,3,2154.0,2397.0,2284.0,2397.0,0.99681,0.2225
0.015,,,71,16600,3,2068.0,2285.0,2150.33,2285.0,0.85378,0.4802
0.015,,,71,16600,1,2347.0,2347.0,2347.0,2347.0,0.87131,0.51
0.015,,,71,16800,8,901.0,2392.0,1832.62,2286.0,0.98712,0.2928
0.015,,,71,16800,8,977.0,2277.0,1805.0,2258.0,0.99474,0.2685
0.015,,,71,16800,8,980.0,2407.0,1801.88,2407.0,0.99525,0.2366
0.015,,,71,16800,8,972.0,2337.0,1865.38,2188.0,0.29967,0.8156
0.015,,,71,16800,7,1032.0,2246.0,1834.0,2246.0,0.99811,0.2107
0.015,,,71,16800,7,1008.0,2318.0,1851.0,2202.0,0.99684,0.2326
0.015,,,71,16800,6,1221.0,2226.0,1968.67,2226.0,0.99895,0.1941
0.015,,,71,16800,6,1381.0,2261.0,1984.67,2242.0,0.99773,0.2133
0.015,,,71,16800,6,1332.0,2274.0,1988.83,2274.0,0.99756,0.2168
0.015,,,71,16800,6,1374.0,2312.0,2069.67,2293.0,0.99122,0.2557
0.015,,,71,16800,6,1463.0,2315.0,2083.33,2315.0,0.98337,0.2912
0.015,,,71,16800,6,1464.0,2177.0,2001.83,2177.0,0.99592,0.2493
0.015,,,71,16800,6,1887.0,2346.0,2133.0,2162.0,0.26368,0.9002
0.015,,,71,16800,5,1914.0,2281.0,2130.6,2220.0,0.99863,0.2
0.015,,,71,16800,5,2127.0,2448.0,2244.6,2448.0,0.99003,0.3012
0.015,,,71,16800,5,1827.0,2321.0,2130.8,2321.0,0.99769,0.2216
0.015,,,71,16800,5,1837.0,2221.0,2099.2,2137.0,0.99822,0.2065
0.015,,,71,16800,6,1848.0,2346.0,2111.5,2346.0,0.26382,0.8242
0.015,,,71,16800,5,2028.0,2399.0,2130.8,2399.0,0.99641,0.2507
0.015,,,71,16800,6,1828.0,2322.0,2095.67,2231.0,0.26374,0.9459
0.015,,,71,16800,5,1810.0,2358.0,2081.8,2134.0,0.99871,0.2089
0.015,,,71,16800,5,2009.0,2334.0,2132.0,2176.0,0.99756,0.2342
0.015,,,71,16800,5,1774.0,2339.0,2153.6,2339.0,0.99537,0.236
0.015,,,71,16800,5,1955.0,2287.0,2189.0,2252.0,0.98867,0.2772
0.015,,,71,16800,5,2031.0,2228.0,2133.2,2211.0,0.32251,0.6981
0.015,,,71,16800,5,1863.0,2293.0,2110.2,2293.0,0.8713,0.4899
0.015,,,71,16800,4,2185.0,2300.0,2235.25,2268.0,0.99894,0.1984
0.015,,,71,16800,4,2081.0,2335.0,2165.5,2081.0,0.99898,0.193
0.015,,,71,16800,4,2045.0,2382.0,2245.5,2279.0,0.99592,0.2383
0.015,,,71,16800,4,2042.0,2249.0,2174.75,2249.0,0.98867,0.2809
0.015,,,71,16800,4,2091.0,2185.0,2133.25,2135.0,0.92278,0.4316
0.015,,,71,16800,3,2154.0,2397.0,2284.0,2397.0,0.9983,0.1993
0.015,,,71,16800,3,2068.0,2285.0,2150.33,2285.0,0.92278,0.4093
0.015,,,71,16800,1,2347.0,2347.0,2347.0,2347.0,0.93204,0.4286
0.015,,,71,16800,0,-1.0,-1.0,-1.0,-1.0,0.14264,0.6087
0.015,,,71,16800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.7984
0.015,,,71,16800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8408
0.015,,,71,16800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6931
0.015,,,71,16800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6425
0.015,,,71,17000,8,901.0,2392.0,1832.62,2286.0,0.9932,0.2616
0.015,,,71,17000,8,977.0,2277.0,1805.0,2258.0,0.99722,0.2423
0.015,,,71,17000,8,980.0,2407.0,1801.88,2407.0,0.99745,0.2157
0.015,,,71,17000,8,972.0,2337.0,1865.38,2188.0,0.40379,0.6802
0.015,,,71,17000,7,1032.0,2246.0,1834.0,2246.0,0.999,0.1925
0.015,,,71,17000,7,1008.0,2318.0,1851.0,2202.0,0.99833,0.2105
0.015,,,71,17000,7,1221.0,2255.0,2009.57,2255.0,0.32253,0.7635
0.015,,,71,17000,6,1381.0,2261.0,1984.67,2242.0,0.99873,0.1953
0.015,,,71,17000,7,1332.0,2274.0,2003.86,2094.0,0.26361,0.8719
0.015,,,71,17000,6,1374.0,2312.0,2069.67,2293.0,0.99537,0.2305
0.015,,,71,17000,6,1463.0,2315.0,2083.33,2315.0,0.99122,0.2631
0.015,,,71,17000,6,1464.0,2177.0,2001.83,2177.0,0.99785,0.2256
0.015,,,71,17000,6,1887.0,2346.0,2133.0,2162.0,0.47532,0.758
0.015,,,71,17000,6,1914.0,2281.0,2144.5,2214.0,0.26422,0.7446
0.015,,,71,17000,5,2127.0,2448.0,2244.6,2448.0,0.99474,0.2712
0.015,,,71,17000,6,1827.0,2321.0,2136.33,2164.0,0.2996,0.9194
0.015,,,71,17000,6,1837.0,2221.0,2117.83,2211.0,0.2637,0.9375
0.015,,,71,17000,6,1848.0,2346.0,2111.5,2346.0,0.47541,0.6925
0.015,,,71,17000,5,2028.0,2399.0,2130.8,2399.0,0.99811,0.2271
0.015,,,71,17000,6,1828.0,2322.0,2095.67,2231.0,0.47537,0.7801
0.015,,,71,17000,6,1810.0,2358.0,2104.83,2220.0,0.23212,0.8435
0.015,,,71,17000,5,2009.0,2334.0,2132.0,2176.0,0.99871,0.2137
0.015,,,71,17000,5,1774.0,2339.0,2153.6,2339.0,0.99756,0.2144
0.015,,,71,17000,5,1955.0,2287.0,2189.0,2252.0,0.99402,0.2511
0.015,,,71,17000,5,2031.0,2228.0,2133.2,2211.0,0.64243,0.5884
0.015,,,71,17000,5,1863.0,2293.0,2110.2,2293.0,0.93195,0.4285
0.015,,,71,17000,5,2185.0,2300.0,2241.8,2268.0,0.26427,0.7917
0.015,,,71,17000,5,2081.0,2335.0,2179.6,2236.0,0.4038,0.7073
0.015,,,71,17000,4,2045.0,2382.0,2245.5,2279.0,0.99785,0.216
0.015,,,71,17000,4,2042.0,2249.0,2174.75,2249.0,0.99402,0.2503
0.015,,,71,17000,4,2091.0,2185.0,2133.25,2135.0,0.95916,0.3844
0.015,,,71,17000,4,2060.0,2397.0,2228.0,2060.0,0.40371,0.7692
0.015,,,71,17000,3,2068.0,2285.0,2150.33,2285.0,0.95921,0.3586
0.015,,,71,17000,1,2347.0,2347.0,2347.0,2347.0,0.96409,0.3759
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.33614,0.67
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.7134
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.5907
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.24562,0.548
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.14279,0.583
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.14279,0.5718
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.14275,0.828
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.05998,0.6879
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8259
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.647
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8828
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.7958
0.015,,,71,17000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6655
0.015,,,71,17200,8,901.0,2392.0,1832.62,2286.0,0.99641,0.2369
0.015,,,71,17200,8,977.0,2277.0,1805.0,2258.0,0.99853,0.2218
0.015,,,71,17200,8,980.0,2407.0,1801.88,2407.0,0.99862,0.1974
0.015,,,71,17200,8,972.0,2337.0,1865.38,2188.0,0.68532,0.5822
0.015,,,71,17200,8,1032.0,2292.0,1891.25,2292.0,0.26428,0.8333
0.015,,,71,17200,8,1008.0,2318.0,1883.12,2108.0,0.32244,0.8628
0.015,,,71,17200,7,1221.0,2255.0,2009.57,2255.0,0.64246,0.6379
0.015,,,71,17200,7,1381.0,2261.0,2020.29,2234.0,0.26423,0.8394
0.015,,,71,17200,7,1332.0,2274.0,2003.86,2094.0,0.4753,0.728
0.015,,,71,17200,6,1374.0,2312.0,2069.67,2293.0,0.99756,0.2089
0.015,,,71,17200,6,1463.0,2315.0,2083.33,2315.0,0.99537,0.2383
0.015,,,71,17200,6,1464.0,2177.0,2001.83,2177.0,0.99886,0.2068
0.015,,,71,17200,6,1887.0,2346.0,2133.0,2162.0,0.723,0.6394
0.015,,,71,17200,6,1914.0,2281.0,2144.5,2214.0,0.59366,0.6382
0.015,,,71,17200,5,2127.0,2448.0,2244.6,2448.0,0.99722,0.2441
0.015,,,71,17200,6,1827.0,2321.0,2136.33,2164.0,0.40371,0.7722
0.015,,,71,17200,6,1837.0,2221.0,2117.83,2211.0,0.47529,0.7908
0.015,,,71,17200,6,1848.0,2346.0,2111.5,2346.0,0.72316,0.5949
0.015,,,71,17200,5,2028.0,2399.0,2130.8,2399.0,0.999,0.2069
0.015,,,71,17200,6,1828.0,2322.0,2095.67,2231.0,0.72313,0.6628
0.015,,,71,17200,6,1810.0,2358.0,2104.83,2220.0,0.53834,0.7122
0.015,,,71,17200,6,2009.0,2334.0,2157.5,2285.0,0.2638,0.8224
0.015,,,71,17200,5,1774.0,2339.0,2153.6,2339.0,0.99871,0.1967
0.015,,,71,17200,5,1955.0,2287.0,2189.0,2252.0,0.99684,0.2292
0.015,,,71,17200,5,2031.0,2228.0,2133.2,2211.0,0.81127,0.5059
0.015,,,71,17200,5,1863.0,2293.0,2110.2,2293.0,0.96402,0.3757
0.015,,,71,17200,5,2185.0,2300.0,2241.8,2268.0,0.5937,0.6656
0.015,,,71,17200,5,2081.0,2335.0,2179.6,2236.0,0.68531,0.602
0.015,,,71,17200,5,2045.0,2382.0,2227.8,2157.0,0.29966,0.7968
0.015,,,71,17200,4,2042.0,2249.0,2174.75,2249.0,0.99684,0.2266
0.015,,,71,17200,4,2091.0,2185.0,2133.25,2135.0,0.97836,0.3412
0.015,,,71,17200,4,2060.0,2397.0,2228.0,2060.0,0.68531,0.6576
0.015,,,71,17200,3,2068.0,2285.0,2150.33,2285.0,0.97845,0.3195
0.015,,,71,17200,1,2347.0,2347.0,2347.0,2347.0,0.98101,0.3342
0.015,,,71,17200,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.6691
0.015,,,71,17200,0,-1.0,-1.0,-1.0,-1.0,0.24565,0.5769
0.015,,,71,17200,0,-1.0,-1.0,-1.0,-1.0,0.06,0.7512
0.015,,,71,17200,0,-1.0,-1.0,-1.0,-1.0,0.05998,0.7691
0.015,,,71,17200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6077
0.015,,,71,17200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8535
0.015,,,71,17200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6709
0.015,,,71,17400,8,901.0,2392.0,1832.62,2286.0,0.99811,0.215
0.015,,,71,17400,8,977.0,2277.0,1805.0,2258.0,0.99923,0.2005
0.015,,,71,17400,9,980.0,2407.0,1849.89,2234.0,0.23209,0.7758
0.015,,,71,17400,8,972.0,2337.0,1865.38,2188.0,0.83388,0.5003
0.015,,,71,17400,8,1032.0,2292.0,1891.25,2292.0,0.59375,0.7004
0.015,,,71,17400,8,1008.0,2318.0,1883.12,2108.0,0.64243,0.7283
0.015,,,71,17400,7,1221.0,2255.0,2009.57,2255.0,0.81129,0.5382
0.015,,,71,17400,7,1381.0,2261.0,2020.29,2234.0,0.59367,0.7072
0.015,,,71,17400,7,1332.0,2274.0,2003.86,2094.0,0.7231,0.6113
0.015,,,71,17400,7,1374.0,2312.0,2075.57,2111.0,0.26361,0.9172
0.015,,,71,17400,6,1463.0,2315.0,2083.33,2315.0,0.99756,0.2173
0.015,,,71,17400,7,1464.0,2286.0,2042.43,2286.0,0.23214,0.7636
0.015,,,71,17400,6,1887.0,2346.0,2133.0,2162.0,0.8538,0.5423
0.015,,,71,17400,6,1914.0,2281.0,2144.5,2214.0,0.78552,0.5458
0.015,,,71,17400,5,2127.0,2448.0,2244.6,2448.0,0.99853,0.222
0.015,,,71,17400,6,1827.0,2321.0,2136.33,2164.0,0.68527,0.6516
0.015,,,71,17400,6,1837.0,2221.0,2117.83,2211.0,0.72305,0.6726
0.015,,,71,17400,6,1848.0,2346.0,2111.5,2346.0,0.8539,0.5129
0.015,,,71,17400,5,2028.0,2399.0,2130.8,2399.0,0.99947,0.1896
0.015,,,71,17400,6,1828.0,2322.0,2095.67,2231.0,0.85389,0.5617
0.015,,,71,17400,6,1810.0,2358.0,2104.83,2220.0,0.75637,0.6061
0.015,,,71,17400,6,2009.0,2334.0,2157.5,2285.0,0.4754,0.69
0.015,,,71,17400,6,1774.0,2339.0,2168.17,2241.0,0.23212,0.8164
0.015,,,71,17400,5,1955.0,2287.0,2189.0,2252.0,0.99833,0.2078
0.015,,,71,17400,5,2031.0,2228.0,2133.2,2211.0,0.90035,0.4444
0.015,,,71,17400,5,1863.0,2293.0,2110.2,2293.0,0.98095,0.3319
0.015,,,71,17400,5,2185.0,2300.0,2241.8,2268.0,0.78553,0.5642
0.015,,,71,17400,5,2081.0,2335.0,2179.6,2236.0,0.83388,0.5204
0.015,,,71,17400,5,2045.0,2382.0,2227.8,2157.0,0.4038,0.6705
0.015,,,71,17400,4,2042.0,2249.0,2174.75,2249.0,0.99833,0.2084
0.015,,,71,17400,4,2091.0,2185.0,2133.25,2135.0,0.9885,0.3022
0.015,,,71,17400,4,2060.0,2397.0,2228.0,2060.0,0.83392,0.5549
0.015,,,71,17400,3,2068.0,2285.0,2150.33,2285.0,0.98854,0.2869
0.015,,,71,17400,1,2347.0,2347.0,2347.0,2347.0,0.98994,0.2969
0.015,,,71,17400,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.7138
0.015,,,71,17400,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.5774
0.015,,,71,17400,0,-1.0,-1.0,-1.0,-1.0,0.0,0.725
0.015,,,71,17400,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8539
0.015,,,71,17400,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8319
0.015,,,71,17400,0,-1.0,-1.0,-1.0,-1.0,0.0,0.894
0.015,,,71,17600,9,901.0,2392.0,1860.0,2079.0,0.26414,0.7697
0.015,,,71,17600,9,977.0,2297.0,1859.67,2297.0,0.32259,0.8441
0.015,,,71,17600,9,980.0,2407.0,1849.89,2234.0,0.53827,0.6485
0.015,,,71,17600,8,972.0,2337.0,1865.38,2188.0,0.91228,0.4344
0.015,,,71,17600,8,1032.0,2292.0,1891.25,2292.0,0.78561,0.5993
0.015,,,71,17600,8,1008.0,2318.0,1883.12,2108.0,0.8113,0.6163
0.015,,,71,17600,7,1221.0,2255.0,2009.57,2255.0,0.90039,0.4628
0.015,,,71,17600,7,1381.0,2261.0,2020.29,2234.0,0.78552,0.6024
0.015,,,71,17600,7,1332.0,2274.0,2003.86,2094.0,0.85387,0.5222
0.015,,,71,17600,7,1374.0,2312.0,2075.57,2111.0,0.4753,0.7582
0.015,,,71,17600,6,1463.0,2315.0,2083.33,2315.0,0.99871,0.1976
0.015,,,71,17600,7,1464.0,2286.0,2042.43,2286.0,0.53835,0.6437
0.015,,,71,17600,6,1887.0,2346.0,2133.0,2162.0,0.92281,0.4672
0.015,,,71,17600,6,1914.0,2281.0,2144.5,2214.0,0.88677,0.471
0.015,,,71,17600,6,2127.0,2448.0,2240.83,2222.0,0.26377,0.8287
0.015,,,71,17600,6,1827.0,2321.0,2136.33,2164.0,0.83385,0.5603
0.015,,,71,17600,6,1837.0,2221.0,2117.83,2211.0,0.85378,0.5689
0.015,,,71,17600,6,1848.0,2346.0,2111.5,2346.0,0.9229,0.4479
0.015,,,71,17600,6,2028.0,2412.0,2177.67,2412.0,0.4039,0.7655
0.015,,,71,17600,6,1828.0,2322.0,2095.67,2231.0,0.92289,0.4831
0.015,,,71,17600,6,1810.0,2358.0,2104.83,2220.0,0.87143,0.522
0.015,,,71,17600,6,2009.0,2334.0,2157.5,2285.0,0.72315,0.5888
0.015,,,71,17600,6,1774.0,2339.0,2168.17,2241.0,0.53834,0.688
0.015,,,71,17600,6,1955.0,2287.0,2179.33,2131.0,0.26418,0.8392
0.015,,,71,17600,5,2031.0,2228.0,2133.2,2211.0,0.94736,0.3894
0.015,,,71,17600,5,1863.0,2293.0,2110.2,2293.0,0.98989,0.2959
0.015,,,71,17600,5,2185.0,2300.0,2241.8,2268.0,0.8868,0.4924
0.015,,,71,17600,5,2081.0,2335.0,2179.6,2236.0,0.91229,0.4511
0.015,,,71,17600,5,2045.0,2382.0,2227.8,2157.0,0.68537,0.5687
0.015,,,71,17600,5,2042.0,2249.0,2187.2,2237.0,0.29974,0.8301
0.015,,,71,17600,4,2091.0,2185.0,2133.25,2135.0,0.99386,0.2729
0.015,,,71,17600,4,2060.0,2397.0,2228.0,2060.0,0.91234,0.4778
0.015,,,71,17600,3,2068.0,2285.0,2150.33,2285.0,0.99387,0.259
0.015,,,71,17600,1,2347.0,2347.0,2347.0,2347.0,0.99465,0.2674
0.015,,,71,17600,0,-1.0,-1.0,-1.0,-1.0,0.33614,0.7009
0.015,,,71,17600,0,-1.0,-1.0,-1.0,-1.0,0.33618,0.7377
0.015,,,71,17600,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.591
0.015,,,71,17600,0,-1.0,-1.0,-1.0,-1.0,0.06,0.7006
0.015,,,71,17600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6994
0.015,,,71,17600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.5961
0.015,,,71,17600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8049
0.015,,,71,17600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.676
0.015,,,71,17800,9,901.0,2392.0,1860.0,2079.0,0.59367,0.6553
0.015,,,71,17800,9,977.0,2297.0,1859.67,2297.0,0.64251,0.6995
0.015,,,71,17800,9,980.0,2407.0,1849.89,2234.0,0.7563,0.5468
0.015,,,71,17800,8,972.0,2337.0,1865.38,2188.0,0.95361,0.3832
0.015,,,71,17800,8,1032.0,2292.0,1891.25,2292.0,0.88686,0.513
0.015,,,71,17800,8,1008.0,2318.0,1883.12,2108.0,0.90042,0.5298
0.015,,,71,17800,7,1221.0,2255.0,2009.57,2255.0,0.94735,0.4029
0.015,,,71,17800,7,1381.0,2261.0,2020.29,2234.0,0.88677,0.5151
0.015,,,71,17800,7,1332.0,2274.0,2003.86,2094.0,0.92288,0.4459
0.015,,,71,17800,7,1374.0,2312.0,2075.57,2111.0,0.7231,0.6491
0.015,,,71,17800,7,1463.0,2315.0,2090.57,2134.0,0.3225,0.6893
0.015,,,71,17800,7,1464.0,2286.0,2042.43,2286.0,0.75637,0.551
0.015,,,71,17800,6,1887.0,2346.0,2133.0,2162.0,0.95919,0.4094
0.015,,,71,17800,6,1914.0,2281.0,2144.5,2214.0,0.94014,0.4137
0.015,,,71,17800,6,2127.0,2448.0,2240.83,2222.0,0.47538,0.6887
0.015,,,71,17800,6,1827.0,2321.0,2136.33,2164.0,0.91223,0.4718
0.015,,,71,17800,6,1837.0,2221.0,2117.83,2211.0,0.92277,0.4911
0.015,,,71,17800,6,1848.0,2346.0,2111.5,2346.0,0.95931,0.3926
0.015,,,71,17800,6,2028.0,2412.0,2177.67,2412.0,0.68542,0.6436
0.015,,,71,17800,6,1828.0,2322.0,2095.67,2231.0,0.95931,0.4169
0.015,,,71,17800,6,1810.0,2358.0,2104.83,2220.0,0.93215,0.448
0.015,,,71,17800,6,2009.0,2334.0,2157.5,2285.0,0.8539,0.504
0.015,,,71,17800,6,1774.0,2339.0,2168.17,2241.0,0.75637,0.5811
0.015,,,71,17800,6,1955.0,2287.0,2179.33,2131.0,0.59369,0.7
0.015,,,71,17800,5,2031.0,2228.0,2133.2,2211.0,0.97218,0.3454
0.015,,,71,17800,5,1863.0,2293.0,2110.2,2293.0,0.99463,0.2653
0.015,,,71,17800,5,2185.0,2300.0,2241.8,2268.0,0.94025,0.4281
0.015,,,71,17800,5,2081.0,2335.0,2179.6,2236.0,0.95367,0.3958
0.015,,,71,17800,5,2045.0,2382.0,2227.8,2157.0,0.83396,0.4869
0.015,,,71,17800,5,2042.0,2249.0,2187.2,2237.0,0.40384,0.6908
0.015,,,71,17800,4,2091.0,2185.0,2133.25,2135.0,0.99671,0.2456
0.015,,,71,17800,4,2060.0,2397.0,2228.0,2060.0,0.95372,0.4175
0.015,,,71,17800,3,2068.0,2285.0,2150.33,2285.0,0.99667,0.2346
0.015,,,71,17800,1,2347.0,2347.0,2347.0,2347.0,0.9971,0.2427
0.015,,,71,17800,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.6772
0.015,,,71,17800,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.571
0.015,,,71,17800,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.6694
0.015,,,71,18000,9,901.0,2392.0,1860.0,2079.0,0.78557,0.5485
0.015,,,71,18000,9,977.0,2297.0,1859.67,2297.0,0.81134,0.5882
0.015,,,71,18000,9,980.0,2407.0,1849.89,2234.0,0.87131,0.4725
0.015,,,71,18000,8,972.0,2337.0,1865.38,2188.0,0.9754,0.3365
0.015,,,71,18000,8,1032.0,2292.0,1891.25,2292.0,0.94029,0.4353
0.015,,,71,18000,8,1008.0,2318.0,1883.12,2108.0,0.94745,0.4512
0.015,,,71,18000,7,1221.0,2255.0,2009.57,2255.0,0.97216,0.3524
0.015,,,71,18000,7,1381.0,2261.0,2020.29,2234.0,0.94019,0.4365
0.015,,,71,18000,7,1332.0,2274.0,2003.86,2094.0,0.9593,0.3844
0.015,,,71,18000,7,1374.0,2312.0,2075.57,2111.0,0.85387,0.5509
0.015,,,71,18000,7,1463.0,2315.0,2090.57,2134.0,0.64246,0.5851
0.015,,,71,18000,7,1464.0,2286.0,2042.43,2286.0,0.87143,0.4689
0.015,,,71,18000,6,1887.0,2346.0,2133.0,2162.0,0.97844,0.3527
0.015,,,71,18000,6,1914.0,2281.0,2144.5,2214.0,0.96835,0.3614
0.015,,,71,18000,6,2127.0,2448.0,2240.83,2222.0,0.72314,0.5766
0.015,,,71,18000,6,1827.0,2321.0,2136.33,2164.0,0.95364,0.4078
0.015,,,71,18000,6,1837.0,2221.0,2117.83,2211.0,0.95919,0.4278
0.015,,,71,18000,6,1848.0,2346.0,2111.5,2346.0,0.97853,0.3399
0.015,,,71,18000,6,2028.0,2412.0,2177.67,2412.0,0.83399,0.5435
0.015,,,71,18000,6,1828.0,2322.0,2095.67,2231.0,0.97853,0.363
0.015,,,71,18000,6,1810.0,2358.0,2104.83,2220.0,0.96419,0.3855
0.015,,,71,18000,6,2009.0,2334.0,2157.5,2285.0,0.9229,0.4386
0.015,,,71,18000,6,1774.0,2339.0,2168.17,2241.0,0.87143,0.4923
0.015,,,71,18000,6,1955.0,2287.0,2179.33,2131.0,0.78558,0.5844
0.015,,,71,18000,5,2031.0,2228.0,2133.2,2211.0,0.98529,0.3026
0.015,,,71,18000,5,1863.0,2293.0,2110.2,2293.0,0.99712,0.2364
0.015,,,71,18000,5,2185.0,2300.0,2241.8,2268.0,0.96845,0.3705
0.015,,,71,18000,5,2081.0,2335.0,2179.6,2236.0,0.9755,0.3492
0.015,,,71,18000,5,2045.0,2382.0,2227.8,2157.0,0.91237,0.4181
0.015,,,71,18000,5,2042.0,2249.0,2187.2,2237.0,0.68539,0.5727
0.015,,,71,18000,4,2091.0,2185.0,2133.25,2135.0,0.99821,0.2196
0.015,,,71,18000,4,2060.0,2397.0,2228.0,2060.0,0.97555,0.3662
0.015,,,71,18000,3,2068.0,2285.0,2150.33,2285.0,0.99815,0.2109
0.015,,,71,18000,1,2347.0,2347.0,2347.0,2347.0,0.99842,0.2186
0.015,,,71,18200,9,901.0,2392.0,1860.0,2079.0,0.88684,0.4669
0.015,,,71,18200,9,977.0,2297.0,1859.67,2297.0,0.90044,0.4928
0.015,,,71,18200,9,980.0,2407.0,1849.89,2234.0,0.93204,0.4052
0.015,,,71,18200,8,972.0,2337.0,1865.38,2188.0,0.98692,0.2945
0.015,,,71,18200,8,1032.0,2292.0,1891.25,2292.0,0.96849,0.371
0.015,,,71,18200,8,1008.0,2318.0,1883.12,2108.0,0.97227,0.3856
0.015,,,71,18200,7,1221.0,2255.0,2009.57,2255.0,0.98527,0.3084
0.015,,,71,18200,7,1381.0,2261.0,2020.29,2234.0,0.96836,0.378
0.015,,,71,18200,7,1332.0,2274.0,2003.86,2094.0,0.97852,0.3341
0.015,,,71,18200,7,1374.0,2312.0,2075.57,2111.0,0.92288,0.4676
0.015,,,71,18200,7,1463.0,2315.0,2090.57,2134.0,0.81132,0.4934
0.015,,,71,18200,7,1464.0,2286.0,2042.43,2286.0,0.93215,0.4023
0.015,,,71,18200,6,1887.0,2346.0,2133.0,2162.0,0.98859,0.3082
0.015,,,71,18200,6,1914.0,2281.0,2144.5,2214.0,0.98324,0.314
0.015,,,71,18200,6,2127.0,2448.0,2240.83,2222.0,0.85389,0.4785
0.015,,,71,18200,6,1827.0,2321.0,2136.33,2164.0,0.97549,0.3518
0.015,,,71,18200,6,1837.0,2221.0,2117.83,2211.0,0.97841,0.368
0.015,,,71,18200,6,1848.0,2346.0,2111.5,2346.0,0.98867,0.2983
0.015,,,71,18200,6,2028.0,2412.0,2177.67,2412.0,0.91239,0.4584
0.015,,,71,18200,6,1828.0,2322.0,2095.67,2231.0,0.98867,0.3151
