imposed_cv,imposed_T,seed,tick,realized_interval,cell_S,n_intervals,n_divisions
0.2,6400,24,16600,7422.0,0.99972,1,2
0.2,6400,24,16600,5651.0,0.0,1,2
0.2,6400,24,16600,7570.0,0.9999,1,2
0.2,6400,24,16600,-1.0,0.99991,0,0
0.2,6400,24,16600,-1.0,1.0,0,0
0.2,6400,24,16600,-1.0,1.0,0,0
0.2,6400,24,16600,-1.0,1.0,0,0
0.2,6400,24,16600,-1.0,0.99999,0,0
0.2,6400,24,16600,-1.0,0.99989,0,0
0.2,6400,24,16600,-1.0,0.99986,0,0
0.2,6400,24,16600,-1.0,0.99989,0,0
0.2,6400,24,16600,-1.0,0.0,0,0
0.2,6400,24,16600,-1.0,0.9996,0,0
0.2,6400,24,16600,-1.0,0.0,0,0
0.2,6400,24,16800,8157.0,0.0,1,2
0.2,6400,24,16800,7423.0,0.0,1,2
0.2,6400,24,16800,7379.0,0.99996,1,2
0.2,6400,24,16800,6117.0,0.0,1,2
0.2,6400,24,16800,7422.0,0.99985,1,2
0.2,6400,24,16800,5651.0,0.0,1,2
0.2,6400,24,16800,7570.0,0.99993,1,2
0.2,6400,24,16800,-1.0,0.99993,0,0
0.2,6400,24,16800,-1.0,1.0,0,0
0.2,6400,24,16800,-1.0,1.0,0,0
0.2,6400,24,16800,-1.0,1.0,0,0
0.2,6400,24,16800,-1.0,1.0,0,0
0.2,6400,24,16800,-1.0,0.99991,0,0
0.2,6400,24,16800,-1.0,0.99991,0,0
0.2,6400,24,16800,-1.0,0.99994,0,0
0.2,6400,24,16800,-1.0,0.0,0,0
0.2,6400,24,16800,-1.0,0.99979,0,0
0.2,6400,24,16800,-1.0,0.0,0,0
0.2,6400,24,17000,8157.0,0.0,1,2
0.2,6400,24,17000,7423.0,0.0,1,2
0.2,6400,24,17000,7379.0,0.99998,1,2
0.2,6400,24,17000,6117.0,0.0,1,2
0.2,6400,24,17000,7422.0,0.99992,1,2
0.2,6400,24,17000,5651.0,0.0,1,2
0.2,6400,24,17000,7570.0,0.99995,1,2
0.2,6400,24,17000,-1.0,0.99993,0,0
0.2,6400,24,17000,-1.0,1.0,0,0
0.2,6400,24,17000,-1.0,1.0,0,0
0.2,6400,24,17000,-1.0,1.0,0,0
0.2,6400,24,17000,-1.0,1.0,0,0
0.2,6400,24,17000,-1.0,0.99993,0,0
0.2,6400,24,17000,-1.0,0.99993,0,0
0.2,6400,24,17000,-1.0,0.99997,0,0
0.2,6400,24,17000,-1.0,0.0,0,0
0.2,6400,24,17000,-1.0,0.99989,0,0
0.2,6400,24,17000,-1.0,0.0,0,0
0.2,6400,24,17200,8157.0,0.0,1,2
0.2,6400,24,17200,7423.0,0.0,1,2
0.2,6400,24,17200,7379.0,0.99999,1,2
0.2,6400,24,17200,6117.0,0.0,1,2
0.2,6400,24,17200,7422.0,0.99996,1,2
0.2,6400,24,17200,5651.0,0.0,1,2
0.2,6400,24,17200,7570.0,0.99995,1,2
0.2,6400,24,17200,-1.0,0.99993,0,0
0.2,6400,24,17200,-1.0,1.0,0,0
0.2,6400,24,17200,-1.0,1.0,0,0
0.2,6400,24,17200,-1.0,1.0,0,0
0.2,6400,24,17200,-1.0,1.0,0,0
0.2,6400,24,17200,-1.0,0.99993,0,0
0.2,6400,24,17200,-1.0,0.99994,0,0
0.2,6400,24,17200,-1.0,0.99998,0,0
0.2,6400,24,17200,-1.0,0.0,0,0
0.2,6400,24,17200,-1.0,0.99994,0,0
0.2,6400,24,17200,-1.0,0.0,0,0
0.2,6400,24,17400,8157.0,0.0,1,2
0.2,6400,24,17400,7423.0,0.0,1,2
0.2,6400,24,17400,7379.0,0.99999,1,2
0.2,6400,24,17400,6117.0,0.0,1,2
0.2,6400,24,17400,7422.0,0.99998,1,2
0.2,6400,24,17400,5651.0,0.0,1,2
0.2,6400,24,17400,7570.0,0.99994,1,2
0.2,6400,24,17400,-1.0,0.99994,0,0
0.2,6400,24,17400,-1.0,1.0,0,0
0.2,6400,24,17400,-1.0,1.0,0,0
0.2,6400,24,17400,-1.0,1.0,0,0
0.2,6400,24,17400,-1.0,1.0,0,0
0.2,6400,24,17400,-1.0,0.99993,0,0
0.2,6400,24,17400,-1.0,0.99995,0,0
0.2,6400,24,17400,-1.0,0.99999,0,0
0.2,6400,24,17400,-1.0,0.0,0,0
0.2,6400,24,17400,-1.0,0.99997,0,0
0.2,6400,24,17400,-1.0,0.0,0,0
0.2,6400,24,17600,8157.0,0.0,1,2
0.2,6400,24,17600,7423.0,0.0,1,2
0.2,6400,24,17600,7379.0,1.0,1,2
0.2,6400,24,17600,6117.0,0.0,1,2
0.2,6400,24,17600,7422.0,0.99999,1,2
0.2,6400,24,17600,5651.0,0.0,1,2
0.2,6400,24,17600,7570.0,0.99995,1,2
0.2,6400,24,17600,-1.0,0.99995,0,0
0.2,6400,24,17600,-1.0,1.0,0,0
0.2,6400,24,17600,-1.0,1.0,0,0
0.2,6400,24,17600,-1.0,1.0,0,0
0.2,6400,24,17600,-1.0,1.0,0,0
0.2,6400,24,17600,-1.0,0.99995,0,0
0.2,6400,24,17600,-1.0,0.99994,0,0
0.2,6400,24,17600,-1.0,1.0,0,0
0.2,6400,24,17600,-1.0,0.0,0,0
0.2,6400,24,17600,-1.0,0.99998,0,0
0.2,6400,24,17600,-1.0,0.0,0,0
0.2,6400,24,17800,8157.0,0.0,1,2
0.2,6400,24,17800,7423.0,0.0,1,2
0.2,6400,24,17800,7379.0,1.0,1,2
0.2,6400,24,17800,6117.0,0.0,1,2
0.2,6400,24,17800,7422.0,0.99999,1,2
0.2,6400,24,17800,5651.0,0.0,1,2
0.2,6400,24,17800,7570.0,0.99994,1,2
0.2,6400,24,17800,-1.0,0.99995,0,0
0.2,6400,24,17800,-1.0,1.0,0,0
0.2,6400,24,17800,-1.0,1.0,0,0
0.2,6400,24,17800,-1.0,1.0,0,0
0.2,6400,24,17800,-1.0,1.0,0,0
0.2,6400,24,17800,-1.0,0.99996,0,0
0.2,6400,24,17800,-1.0,0.99995,0,0
0.2,6400,24,17800,-1.0,1.0,0,0
0.2,6400,24,17800,-1.0,0.0,0,0
0.2,6400,24,17800,-1.0,0.99999,0,0
0.2,6400,24,17800,-1.0,0.0,0,0
0.2,6400,24,18000,4046.0,0.0,2,3
0.2,6400,24,18000,7423.0,0.0,1,2
0.2,6400,24,18000,7379.0,1.0,1,2
0.2,6400,24,18000,6117.0,0.0,1,2
0.2,6400,24,18000,7422.0,1.0,1,2
0.2,6400,24,18000,5651.0,0.0,1,2
0.2,6400,24,18000,7570.0,0.99995,1,2
0.2,6400,24,18000,-1.0,0.99993,0,0
0.2,6400,24,18000,-1.0,1.0,0,0
0.2,6400,24,18000,-1.0,1.0,0,0
0.2,6400,24,18000,-1.0,1.0,0,0
0.2,6400,24,18000,-1.0,1.0,0,0
0.2,6400,24,18000,-1.0,0.99996,0,0
0.2,6400,24,18000,-1.0,0.99996,0,0
0.2,6400,24,18000,-1.0,1.0,0,0
0.2,6400,24,18000,-1.0,0.0,0,0
0.2,6400,24,18000,-1.0,1.0,0,0
0.2,6400,24,18000,-1.0,0.0,0,0
0.2,6400,24,18000,-1.0,0.0,0,0
0.2,6400,24,18200,4046.0,0.0,2,3
0.2,6400,24,18200,7423.0,0.0,1,2
0.2,6400,24,18200,7379.0,1.0,1,2
0.2,6400,24,18200,6117.0,0.0,1,2
0.2,6400,24,18200,7422.0,1.0,1,2
0.2,6400,24,18200,5651.0,0.0,1,2
0.2,6400,24,18200,7570.0,0.99995,1,2
0.2,6400,24,18200,-1.0,0.99994,0,0
0.2,6400,24,18200,-1.0,1.0,0,0
0.2,6400,24,18200,-1.0,1.0,0,0
0.2,6400,24,18200,-1.0,1.0,0,0
0.2,6400,24,18200,-1.0,0.26444,0,0
0.2,6400,24,18200,-1.0,0.99996,0,0
0.2,6400,24,18200,-1.0,0.99996,0,0
0.2,6400,24,18200,-1.0,1.0,0,0
0.2,6400,24,18200,-1.0,0.0,0,0
0.2,6400,24,18200,-1.0,1.0,0,0
0.2,6400,24,18200,-1.0,0.0,0,0
0.2,6400,24,18200,-1.0,0.0,0,0
0.2,6400,24,18200,-1.0,0.0,0,0
0.2,6400,24,18400,4046.0,0.0,2,3
0.2,6400,24,18400,7423.0,0.0,1,2
0.2,6400,24,18400,7379.0,1.0,1,2
0.2,6400,24,18400,6117.0,0.0,1,2
0.2,6400,24,18400,7422.0,1.0,1,2
0.2,6400,24,18400,5651.0,0.0,1,2
0.2,6400,24,18400,7570.0,0.99994,1,2
0.2,6400,24,18400,-1.0,0.99995,0,0
0.2,6400,24,18400,-1.0,1.0,0,0
0.2,6400,24,18400,-1.0,1.0,0,0
0.2,6400,24,18400,-1.0,1.0,0,0
0.2,6400,24,18400,-1.0,0.59383,0,0
0.2,6400,24,18400,-1.0,0.99996,0,0
0.2,6400,24,18400,-1.0,0.99997,0,0
0.2,6400,24,18400,-1.0,1.0,0,0
0.2,6400,24,18400,-1.0,0.0,0,0
0.2,6400,24,18400,-1.0,1.0,0,0
0.2,6400,24,18400,-1.0,0.0,0,0
0.2,6400,24,18400,-1.0,0.0,0,0
0.2,6400,24,18400,-1.0,0.41584,0,0
0.2,6400,24,18600,4046.0,0.0,2,3
0.2,6400,24,18600,7423.0,0.0,1,2
0.2,6400,24,18600,7379.0,1.0,1,2
0.2,6400,24,18600,6117.0,0.0,1,2
0.2,6400,24,18600,7422.0,1.0,1,2
0.2,6400,24,18600,5651.0,0.0,1,2
0.2,6400,24,18600,7570.0,0.99995,1,2
0.2,6400,24,18600,-1.0,0.99995,0,0
0.2,6400,24,18600,-1.0,1.0,0,0
0.2,6400,24,18600,6819.0,0.23232,1,2
0.2,6400,24,18600,-1.0,0.32271,0,0
0.2,6400,24,18600,-1.0,0.78565,0,0
0.2,6400,24,18600,-1.0,0.99996,0,0
0.2,6400,24,18600,-1.0,0.99995,0,0
0.2,6400,24,18600,-1.0,1.0,0,0
0.2,6400,24,18600,-1.0,0.0,0,0
0.2,6400,24,18600,-1.0,1.0,0,0
0.2,6400,24,18600,-1.0,0.0,0,0
0.2,6400,24,18600,-1.0,0.0,0,0
0.2,6400,24,18600,-1.0,0.69172,0,0
0.2,6400,24,18600,-1.0,0.1428,0,0
0.2,6400,24,18600,-1.0,0.0,0,0
0.2,6400,24,18800,4046.0,0.0,2,3
0.2,6400,24,18800,7423.0,0.0,1,2
0.2,6400,24,18800,7379.0,1.0,1,2
0.2,6400,24,18800,6117.0,0.0,1,2
0.2,6400,24,18800,7422.0,1.0,1,2
0.2,6400,24,18800,5651.0,0.0,1,2
0.2,6400,24,18800,7570.0,0.99995,1,2
0.2,6400,24,18800,-1.0,0.99996,0,0
0.2,6400,24,18800,-1.0,1.0,0,0
0.2,6400,24,18800,6819.0,0.53844,1,2
0.2,6400,24,18800,-1.0,0.64257,0,0
0.2,6400,24,18800,-1.0,0.88688,0,0
0.2,6400,24,18800,-1.0,0.99995,0,0
0.2,6400,24,18800,-1.0,0.99996,0,0
0.2,6400,24,18800,-1.0,1.0,0,0
0.2,6400,24,18800,-1.0,0.0,0,0
0.2,6400,24,18800,-1.0,1.0,0,0
0.2,6400,24,18800,-1.0,0.0,0,0
0.2,6400,24,18800,-1.0,0.83731,0,0
0.2,6400,24,18800,-1.0,0.54763,0,0
0.2,6400,24,18800,-1.0,0.33618,0,0
0.2,6400,24,19000,7423.0,0.0,1,2
0.2,6400,24,19000,5339.0,0.264,2,3
0.2,6400,24,19000,6117.0,0.0,1,2
0.2,6400,24,19000,7422.0,1.0,1,2
0.2,6400,24,19000,7570.0,0.99994,1,2
0.2,6400,24,19000,-1.0,0.99995,0,0
0.2,6400,24,19000,6196.0,0.26444,1,2
0.2,6400,24,19000,6819.0,0.75642,1,2
0.2,6400,24,19000,-1.0,0.81137,0,0
0.2,6400,24,19000,-1.0,0.9403,0,0
0.2,6400,24,19000,-1.0,0.99995,0,0
0.2,6400,24,19000,-1.0,0.99996,0,0
0.2,6400,24,19000,-1.0,1.0,0,0
0.2,6400,24,19000,-1.0,1.0,0,0
0.2,6400,24,19000,-1.0,0.91414,0,0
0.2,6400,24,19000,-1.0,0.76127,0,0
0.2,6400,24,19000,-1.0,0.64968,0,0
0.2,6400,24,19000,-1.0,0.0,0,0
0.2,6400,24,19000,-1.0,0.0,0,0
0.2,6400,24,19200,7423.0,0.0,1,2
0.2,6400,24,19200,5339.0,0.47551,2,3
0.2,6400,24,19200,7422.0,1.0,1,2
0.2,6400,24,19200,5464.0,0.32269,2,3
0.2,6400,24,19200,-1.0,0.99994,0,0
0.2,6400,24,19200,6196.0,0.59383,1,2
0.2,6400,24,19200,6819.0,0.87146,1,2
0.2,6400,24,19200,-1.0,0.90046,0,0
0.2,6400,24,19200,-1.0,0.9685,0,0
0.2,6400,24,19200,-1.0,0.99993,0,0
0.2,6400,24,19200,-1.0,0.99996,0,0
0.2,6400,24,19200,-1.0,1.0,0,0
0.2,6400,24,19200,-1.0,1.0,0,0
0.2,6400,24,19200,-1.0,0.95469,0,0
0.2,6400,24,19200,-1.0,0.87401,0,0
0.2,6400,24,19200,-1.0,0.81513,0,0
0.2,6400,24,19200,-1.0,0.41584,0,0
0.2,6400,24,19200,-1.0,0.24566,0,0
0.2,6400,24,19200,-1.0,0.06,0,0
0.2,6400,24,19400,7423.0,0.0,1,2
0.2,6400,24,19400,5339.0,0.72321,2,3
0.2,6400,24,19400,7422.0,1.0,1,2
0.2,6400,24,19400,5464.0,0.64254,2,3
0.2,6400,24,19400,-1.0,0.99995,0,0
0.2,6400,24,19400,6196.0,0.78565,1,2
0.2,6400,24,19400,6819.0,0.93216,1,2
0.2,6400,24,19400,-1.0,0.94747,0,0
0.2,6400,24,19400,-1.0,0.98337,0,0
0.2,6400,24,19400,-1.0,0.99993,0,0
0.2,6400,24,19400,-1.0,0.99996,0,0
0.2,6400,24,19400,-1.0,1.0,0,0
0.2,6400,24,19400,-1.0,1.0,0,0
0.2,6400,24,19400,-1.0,0.97609,0,0
0.2,6400,24,19400,-1.0,0.93351,0,0
0.2,6400,24,19400,-1.0,0.90244,0,0
0.2,6400,24,19400,-1.0,0.69172,0,0
0.2,6400,24,19400,-1.0,0.60191,0,0
0.2,6400,24,19400,-1.0,0.48593,0,0
0.2,6400,24,19600,5339.0,0.85393,2,3
0.2,6400,24,19600,7422.0,1.0,1,2
0.2,6400,24,19600,5464.0,0.81135,2,3
0.2,6400,24,19600,-1.0,0.99995,0,0
0.2,6400,24,19600,6196.0,0.88688,1,2
0.2,6400,24,19600,6819.0,0.9642,1,2
0.2,6400,24,19600,-1.0,0.97228,0,0
0.2,6400,24,19600,-1.0,0.99122,0,0
0.2,6400,24,19600,-1.0,0.99994,0,0
0.2,6400,24,19600,-1.0,0.99994,0,0
0.2,6400,24,19600,-1.0,1.0,0,0
0.2,6400,24,19600,-1.0,1.0,0,0
0.2,6400,24,19600,-1.0,0.98738,0,0
0.2,6400,24,19600,-1.0,0.96491,0,0
0.2,6400,24,19600,-1.0,0.94851,0,0
0.2,6400,24,19600,-1.0,0.83731,0,0
0.2,6400,24,19600,-1.0,0.78992,0,0
0.2,6400,24,19600,-1.0,0.7287,0,0
0.2,6400,24,19800,5339.0,0.92291,2,3
0.2,6400,24,19800,7422.0,1.0,1,2
0.2,6400,24,19800,5464.0,0.90042,2,3
0.2,6400,24,19800,-1.0,0.99994,0,0
0.2,6400,24,19800,6196.0,0.9403,1,2
0.2,6400,24,19800,6819.0,0.98111,1,2
0.2,6400,24,19800,-1.0,0.98537,0,0
0.2,6400,24,19800,-1.0,0.99537,0,0
0.2,6400,24,19800,-1.0,0.99994,0,0
0.2,6400,24,19800,-1.0,0.99994,0,0
0.2,6400,24,19800,-1.0,1.0,0,0
0.2,6400,24,19800,-1.0,1.0,0,0
0.2,6400,24,19800,-1.0,0.99334,0,0
0.2,6400,24,19800,-1.0,0.98148,0,0
0.2,6400,24,19800,-1.0,0.97283,0,0
0.2,6400,24,19800,-1.0,0.91414,0,0
0.2,6400,24,19800,-1.0,0.88913,0,0
0.2,6400,24,19800,-1.0,0.8568,0,0
0.2,6400,24,20000,5339.0,0.95932,2,3
0.2,6400,24,20000,7422.0,1.0,1,2
0.2,6400,24,20000,5464.0,0.94743,2,3
0.2,6400,24,20000,-1.0,0.99995,0,0
0.2,6400,24,20000,6196.0,0.9685,1,2
0.2,6400,24,20000,6819.0,0.99003,1,2
0.2,6400,24,20000,-1.0,0.99228,0,0
0.2,6400,24,20000,-1.0,0.99755,0,0
0.2,6400,24,20000,-1.0,0.99995,0,0
0.2,6400,24,20000,-1.0,0.99995,0,0
0.2,6400,24,20000,-1.0,1.0,0,0
0.2,6400,24,20000,-1.0,1.0,0,0
0.2,6400,24,20000,-1.0,0.99649,0,0
0.2,6400,24,20000,-1.0,0.99023,0,0
0.2,6400,24,20000,-1.0,0.98566,0,0
0.2,6400,24,20000,-1.0,0.95469,0,0
0.2,6400,24,20000,-1.0,0.94149,0,0
0.2,6400,24,20000,-1.0,0.92441,0,0
0.2,6400,23,16000,6956.0,0.99752,1,2
0.2,6400,23,16000,4685.0,0.53844,2,3
0.2,6400,23,16000,8143.0,0.12589,1,2
0.2,6400,23,16000,6792.0,0.99998,1,2
0.2,6400,23,16000,4296.0,0.99995,1,2
0.2,6400,23,16000,-1.0,1.0,0,0
0.2,6400,23,16000,-1.0,1.0,0,0
0.2,6400,23,16000,-1.0,0.99996,0,0
0.2,6400,23,16000,-1.0,0.9968,0,0
0.2,6400,23,16000,-1.0,0.45904,0,0
0.2,6400,23,16000,-1.0,0.95932,0,0
0.2,6400,23,16000,-1.0,0.3227,0,0
0.2,6400,23,16000,-1.0,1.0,0,0
0.2,6400,23,16000,-1.0,0.99996,0,0
0.2,6400,23,16000,-1.0,0.99999,0,0
0.2,6400,23,16000,-1.0,0.99996,0,0
0.2,6400,23,16000,-1.0,0.99643,0,0
0.2,6400,23,16000,-1.0,0.99593,0,0
0.2,6400,23,16000,-1.0,0.94851,0,0
0.2,6400,23,16000,-1.0,0.33618,0,0
0.2,6400,23,16000,-1.0,0.0,0,0
0.2,6400,23,16000,-1.0,0.14279,0,0
0.2,6400,23,16200,6956.0,0.99867,1,2
0.2,6400,23,16200,4685.0,0.75642,2,3
0.2,6400,23,16200,8143.0,0.41,1,2
0.2,6400,23,16200,6792.0,0.99999,1,2
0.2,6400,23,16200,4296.0,0.99995,1,2
0.2,6400,23,16200,-1.0,1.0,0,0
0.2,6400,23,16200,-1.0,1.0,0,0
0.2,6400,23,16200,-1.0,0.99997,0,0
0.2,6400,23,16200,-1.0,0.99829,0,0
0.2,6400,23,16200,-1.0,0.07268,0,0
0.2,6400,23,16200,-1.0,0.97853,0,0
0.2,6400,23,16200,-1.0,0.64256,0,0
0.2,6400,23,16200,-1.0,1.0,0,0
0.2,6400,23,16200,-1.0,0.99996,0,0
0.2,6400,23,16200,-1.0,1.0,0,0
0.2,6400,23,16200,-1.0,0.99998,0,0
0.2,6400,23,16200,-1.0,0.99808,0,0
0.2,6400,23,16200,-1.0,0.99781,0,0
0.2,6400,23,16200,-1.0,0.97283,0,0
0.2,6400,23,16200,-1.0,0.64968,0,0
0.2,6400,23,16200,-1.0,0.1137,0,0
0.2,6400,23,16200,-1.0,0.54761,0,0
0.2,6400,23,16200,-1.0,0.0,0,0
0.2,6400,23,16400,6956.0,0.99927,1,2
0.2,6400,23,16400,4685.0,0.87146,2,3
0.2,6400,23,16400,8143.0,0.33356,1,2
0.2,6400,23,16400,6792.0,0.99999,1,2
0.2,6400,23,16400,4296.0,0.99995,1,2
0.2,6400,23,16400,-1.0,1.0,0,0
0.2,6400,23,16400,-1.0,1.0,0,0
0.2,6400,23,16400,-1.0,0.99997,0,0
0.2,6400,23,16400,-1.0,0.99908,0,0
0.2,6400,23,16400,-1.0,0.27458,0,0
0.2,6400,23,16400,-1.0,0.98867,0,0
0.2,6400,23,16400,-1.0,0.81136,0,0
0.2,6400,23,16400,-1.0,1.0,0,0
0.2,6400,23,16400,-1.0,0.99997,0,0
0.2,6400,23,16400,-1.0,1.0,0,0
0.2,6400,23,16400,-1.0,0.99999,0,0
0.2,6400,23,16400,-1.0,0.99894,0,0
0.2,6400,23,16400,-1.0,0.99881,0,0
0.2,6400,23,16400,-1.0,0.98566,0,0
0.2,6400,23,16400,-1.0,0.81513,0,0
0.2,6400,23,16400,-1.0,0.45484,0,0
0.2,6400,23,16400,-1.0,0.76125,0,0
0.2,6400,23,16400,-1.0,0.0,0,0
0.2,6400,23,16600,6956.0,0.99959,1,2
0.2,6400,23,16600,4685.0,0.93216,2,3
0.2,6400,23,16600,8143.0,0.41946,1,2
0.2,6400,23,16600,6792.0,1.0,1,2
0.2,6400,23,16600,4296.0,0.99995,1,2
0.2,6400,23,16600,6707.0,0.40398,1,2
0.2,6400,23,16600,-1.0,1.0,0,0
0.2,6400,23,16600,-1.0,0.99998,0,0
0.2,6400,23,16600,-1.0,0.9995,0,0
0.2,6400,23,16600,-1.0,0.34011,0,0
0.2,6400,23,16600,-1.0,0.99402,0,0
0.2,6400,23,16600,-1.0,0.90044,0,0
0.2,6400,23,16600,-1.0,1.0,0,0
0.2,6400,23,16600,-1.0,0.99996,0,0
0.2,6400,23,16600,-1.0,1.0,0,0
0.2,6400,23,16600,-1.0,0.99999,0,0
0.2,6400,23,16600,-1.0,0.9994,0,0
0.2,6400,23,16600,-1.0,0.99932,0,0
0.2,6400,23,16600,-1.0,0.99243,0,0
0.2,6400,23,16600,-1.0,0.90244,0,0
0.2,6400,23,16600,-1.0,0.35858,0,0
0.2,6400,23,16600,-1.0,0.87399,0,0
0.2,6400,23,16600,-1.0,0.0,0,0
0.2,6400,23,16600,-1.0,0.1428,0,0
0.2,6400,23,16800,6956.0,0.99977,1,2
0.2,6400,23,16800,4685.0,0.9642,2,3
0.2,6400,23,16800,8143.0,0.53067,1,2
0.2,6400,23,16800,6792.0,1.0,1,2
0.2,6400,23,16800,4296.0,0.99995,1,2
0.2,6400,23,16800,6707.0,0.68546,1,2
0.2,6400,23,16800,-1.0,1.0,0,0
0.2,6400,23,16800,-1.0,0.99998,0,0
0.2,6400,23,16800,-1.0,0.99971,0,0
0.2,6400,23,16800,-1.0,0.34911,0,0
0.2,6400,23,16800,-1.0,0.99684,0,0
0.2,6400,23,16800,-1.0,0.94745,0,0
0.2,6400,23,16800,-1.0,1.0,0,0
0.2,6400,23,16800,-1.0,0.99996,0,0
0.2,6400,23,16800,-1.0,0.23232,0,0
0.2,6400,23,16800,-1.0,1.0,0,0
0.2,6400,23,16800,-1.0,0.99966,0,0
0.2,6400,23,16800,-1.0,0.9996,0,0
0.2,6400,23,16800,-1.0,0.99601,0,0
0.2,6400,23,16800,-1.0,0.94851,0,0
0.2,6400,23,16800,-1.0,0.41302,0,0
0.2,6400,23,16800,-1.0,0.93349,0,0
0.2,6400,23,16800,-1.0,0.54763,0,0
0.2,6400,23,16800,-1.0,0.0,0,0
0.2,6400,23,17000,6956.0,0.99986,1,2
0.2,6400,23,17000,4685.0,0.98111,2,3
0.2,6400,23,17000,8143.0,0.49837,1,2
0.2,6400,23,17000,6792.0,1.0,1,2
0.2,6400,23,17000,4296.0,0.99996,1,2
0.2,6400,23,17000,6707.0,0.83401,1,2
0.2,6400,23,17000,-1.0,1.0,0,0
0.2,6400,23,17000,-1.0,0.99998,0,0
0.2,6400,23,17000,-1.0,0.99983,0,0
0.2,6400,23,17000,-1.0,0.35469,0,0
0.2,6400,23,17000,-1.0,0.99833,0,0
0.2,6400,23,17000,-1.0,0.97226,0,0
0.2,6400,23,17000,-1.0,0.264,0,0
0.2,6400,23,17000,-1.0,0.99996,0,0
0.2,6400,23,17000,-1.0,0.53844,0,0
0.2,6400,23,17000,-1.0,1.0,0,0
0.2,6400,23,17000,-1.0,0.99978,0,0
0.2,6400,23,17000,-1.0,0.99975,0,0
0.2,6400,23,17000,-1.0,0.99789,0,0
0.2,6400,23,17000,-1.0,0.97283,0,0
0.2,6400,23,17000,-1.0,0.33666,0,0
0.2,6400,23,17000,-1.0,0.96489,0,0
0.2,6400,23,17000,-1.0,0.76127,0,0
0.2,6400,23,17000,-1.0,0.33618,0,0
0.2,6400,23,17000,-1.0,0.0,0,0
0.2,6400,23,17200,6956.0,0.99991,1,2
0.2,6400,23,17200,4685.0,0.99003,2,3
0.2,6400,23,17200,8143.0,0.263,1,2
0.2,6400,23,17200,6792.0,1.0,1,2
0.2,6400,23,17200,4296.0,0.99996,1,2
0.2,6400,23,17200,6707.0,0.9124,1,2
0.2,6400,23,17200,-1.0,1.0,0,0
0.2,6400,23,17200,-1.0,0.99996,0,0
0.2,6400,23,17200,-1.0,0.99988,0,0
0.2,6400,23,17200,-1.0,0.55798,0,0
0.2,6400,23,17200,-1.0,0.99912,0,0
0.2,6400,23,17200,-1.0,0.98535,0,0
0.2,6400,23,17200,-1.0,0.47551,0,0
0.2,6400,23,17200,-1.0,0.99996,0,0
0.2,6400,23,17200,-1.0,0.75642,0,0
0.2,6400,23,17200,-1.0,1.0,0,0
0.2,6400,23,17200,-1.0,0.99985,0,0
0.2,6400,23,17200,-1.0,0.99984,0,0
0.2,6400,23,17200,-1.0,0.99889,0,0
0.2,6400,23,17200,-1.0,0.98566,0,0
0.2,6400,23,17200,-1.0,0.24906,0,0
0.2,6400,23,17200,-1.0,0.98147,0,0
0.2,6400,23,17200,-1.0,0.87401,0,0
0.2,6400,23,17200,-1.0,0.64968,0,0
0.2,6400,23,17200,-1.0,0.33618,0,0
0.2,6400,23,17400,6956.0,0.99993,1,2
0.2,6400,23,17400,4685.0,0.99474,2,3
0.2,6400,23,17400,8143.0,0.27289,1,2
0.2,6400,23,17400,6792.0,1.0,1,2
0.2,6400,23,17400,4296.0,0.99996,1,2
0.2,6400,23,17400,6707.0,0.95377,1,2
0.2,6400,23,17400,-1.0,1.0,0,0
0.2,6400,23,17400,-1.0,0.99997,0,0
0.2,6400,23,17400,-1.0,0.99991,0,0
0.2,6400,23,17400,-1.0,0.51728,0,0
0.2,6400,23,17400,-1.0,0.99954,0,0
0.2,6400,23,17400,-1.0,0.99225,0,0
0.2,6400,23,17400,-1.0,0.72321,0,0
0.2,6400,23,17400,-1.0,0.99996,0,0
0.2,6400,23,17400,-1.0,0.87146,0,0
0.2,6400,23,17400,-1.0,1.0,0,0
0.2,6400,23,17400,-1.0,0.99989,0,0
0.2,6400,23,17400,-1.0,0.99989,0,0
0.2,6400,23,17400,-1.0,0.99941,0,0
0.2,6400,23,17400,-1.0,0.99243,0,0
0.2,6400,23,17400,-1.0,0.27247,0,0
0.2,6400,23,17400,-1.0,0.99021,0,0
0.2,6400,23,17400,-1.0,0.93351,0,0
0.2,6400,23,17400,-1.0,0.81513,0,0
0.2,6400,23,17400,-1.0,0.64968,0,0
0.2,6400,23,17600,6956.0,0.99994,1,2
0.2,6400,23,17600,4685.0,0.99722,2,3
0.2,6400,23,17600,8143.0,0.37608,1,2
0.2,6400,23,17600,6792.0,1.0,1,2
0.2,6400,23,17600,4296.0,0.99995,1,2
0.2,6400,23,17600,6707.0,0.9756,1,2
0.2,6400,23,17600,-1.0,1.0,0,0
0.2,6400,23,17600,6009.0,0.26442,1,2
0.2,6400,23,17600,-1.0,0.99993,0,0
0.2,6400,23,17600,-1.0,0.27299,0,0
0.2,6400,23,17600,-1.0,0.99976,0,0
0.2,6400,23,17600,-1.0,0.99591,0,0
0.2,6400,23,17600,-1.0,0.85393,0,0
0.2,6400,23,17600,-1.0,0.99996,0,0
0.2,6400,23,17600,-1.0,0.93216,0,0
0.2,6400,23,17600,-1.0,1.0,0,0
0.2,6400,23,17600,-1.0,0.99992,0,0
0.2,6400,23,17600,-1.0,0.99992,0,0
