imposed_cv,imposed_T,seed,max_ticks,steady_S,final_S,S_crossed,S_cross_tick,measured_cv,final_pop,total_div,n_rv,rv_median,pct_premature,S_q1,S_q2,S_q3,S_q4,S_q5
0.1,3200,6,20000,0.8362,0.8291,1,1000,0.1079,38,142,142,0.1021,2.1,0.2139,0.4851,0.8302,0.834,0.8363
0.1,3200,7,20000,0.8272,0.6433,1,1000,0.0718,42,140,140,0.1034,0.7,0.2102,0.4634,0.8301,0.8474,0.8295
0.1,3200,8,20000,0.8336,0.792,1,6700,0.0791,39,128,128,0.0731,0.0,0.1108,0.2634,0.6182,0.818,0.8342
0.1,3200,9,20000,0.8326,0.9054,1,4300,0.0925,35,131,131,0.0861,0.0,0.1564,0.3575,0.7346,0.831,0.8316
0.1,3200,10,20000,0.8302,0.8267,1,6950,0.0905,36,115,115,0.0539,0.0,0.1078,0.2564,0.5936,0.8341,0.8302
0.1,3200,11,20000,0.83,0.8641,1,10100,0.0703,37,97,97,0.0511,0.0,0.0537,0.108,0.2648,0.6275,0.8295
0.1,3200,12,20000,0.8267,0.8067,1,600,0.089,39,156,156,0.1169,5.1,0.2822,0.7118,0.8725,0.8231,0.8269
0.1,3200,13,20000,0.824,0.8627,1,1000,0.0709,36,142,142,0.1056,1.4,0.22,0.5388,0.8418,0.8312,0.8235
0.1,3200,14,20000,0.8041,0.726,1,3850,0.0622,37,135,135,0.0851,2.2,0.1643,0.4228,0.844,0.8587,0.8051
0.1,3200,15,20000,0.0,0.0,0,-1,0.0594,24,91,91,0.0465,0.0,0.0,0.0,0.0,0.0,0.0
0.1,3200,16,20000,0.8212,0.8338,1,6050,0.068,36,126,126,0.0811,0.8,0.1166,0.2912,0.5612,0.8397,0.8211
0.1,3200,17,20000,0.8239,0.8008,1,4150,0.0828,37,124,124,0.0681,0.8,0.1074,0.28,0.5946,0.8413,0.8242
0.1,3200,18,20000,0.8343,0.7462,1,6900,0.0759,41,129,129,0.0837,0.0,0.109,0.2721,0.6387,0.8126,0.8354
0.1,3200,19,20000,0.8317,0.788,1,1000,0.083,39,147,147,0.1113,2.0,0.22,0.5473,0.8542,0.8121,0.8323
0.1,3200,20,20000,0.8492,0.912,1,6800,0.0694,37,119,119,0.0581,0.8,0.1075,0.2884,0.6276,0.8102,0.8484
0.1,3200,21,20000,0.8588,0.8975,1,10200,0.099,36,100,100,0.0504,0.0,0.0518,0.122,0.2751,0.6659,0.8583
0.1,3200,22,20000,0.8328,0.8648,1,4000,0.0791,37,136,136,0.0873,0.7,0.16,0.3697,0.7647,0.82,0.8324
0.1,3200,23,20000,0.8269,0.8622,1,900,0.0708,36,145,145,0.1065,0.0,0.2399,0.5466,0.8215,0.826,0.8265
0.1,3200,24,20000,0.8209,0.8838,1,3900,0.0823,35,133,133,0.0834,1.5,0.1585,0.3917,0.7471,0.8414,0.8201
0.1,6400,0,20000,0.8482,0.885,1,1000,1.0,30,43,43,0.0154,0.0,0.2386,0.2655,0.4272,0.6984,0.8477
0.1,6400,1,20000,0.903,0.8141,1,500,1.0,33,41,41,0.0153,0.0,0.351,0.3716,0.5984,0.7675,0.9042
0.1,6400,2,20000,0.9151,0.8698,1,600,1.0,38,48,48,0.0159,0.0,0.2984,0.3827,0.6882,0.8156,0.9156
0.1,6400,3,20000,0.2388,0.3988,1,18200,1.0,16,42,42,0.0137,0.0,0.0597,0.0729,0.1008,0.1874,0.2368
0.1,6400,4,20000,0.7391,0.7185,1,1000,1.0,32,45,45,0.0152,0.0,0.2277,0.2572,0.4139,0.5941,0.7393
0.1,6400,5,20000,0.0,0.0,0,-1,1.0,22,41,41,0.0128,0.0,0.0,0.0,0.0,0.0,0.0
0.1,6400,6,20000,0.8879,0.8121,1,1000,1.0,26,43,43,0.0141,0.0,0.2387,0.2453,0.4223,0.646,0.8888
0.1,6400,7,20000,0.8664,0.8073,1,1000,1.0,24,41,41,0.0133,0.0,0.2388,0.242,0.4634,0.5704,0.8671
0.1,6400,8,20000,0.4916,0.8943,1,12150,1.0,15,42,42,0.0133,0.0,0.1194,0.1365,0.2051,0.3928,0.4866
0.1,6400,9,20000,0.6825,0.5447,1,7850,1.0,23,38,38,0.0131,0.0,0.1791,0.1723,0.3432,0.4161,0.6842
0.1,6400,10,20000,0.4194,0.3825,1,13900,1.0,22,45,45,0.014,0.0,0.1194,0.1303,0.2071,0.2957,0.4199
0.1,6400,11,20000,0.2271,0.359,1,19350,1.0,21,48,48,0.0141,0.0,0.0597,0.0655,0.1044,0.1641,0.2254
0.1,6400,12,20000,0.914,0.7953,1,600,1.0,38,48,48,0.0174,0.0,0.3188,0.3828,0.637,0.8675,0.9155
0.1,6400,13,20000,0.9065,0.7813,1,1000,1.0,30,44,44,0.0135,0.0,0.2381,0.2843,0.4246,0.7966,0.908
0.1,6400,14,20000,0.6655,0.9215,1,7050,1.0,22,43,43,0.0128,0.0,0.1784,0.2154,0.3671,0.5126,0.6623
0.1,6400,15,20000,0.0,0.0,0,-1,1.0,22,48,48,0.0146,0.0,0.0,0.0,0.0,0.0,0.0
0.1,6400,16,20000,0.4936,0.746,1,7700,1.0,21,43,43,0.0126,0.0,0.1268,0.1496,0.26,0.3664,0.4904
0.1,6400,17,20000,0.4648,0.8115,1,12750,1.0,18,44,44,0.0145,0.0,0.1194,0.133,0.2048,0.36,0.4605
0.1,6400,18,20000,0.4504,0.653,1,13050,1.0,20,43,43,0.0133,0.0,0.1194,0.1403,0.2259,0.3415,0.4479
0.1,6400,19,20000,0.9175,0.818,1,1000,1.0,28,42,42,0.0113,0.0,0.2387,0.2908,0.5205,0.6944,0.9188
0.1,6400,20,20000,0.5015,0.5863,1,12950,1.0,22,43,43,0.0135,0.0,0.1192,0.1288,0.2135,0.3469,0.5005
0.1,6400,21,20000,0.2118,0.1961,0,-1,1.0,25,40,40,0.0122,0.0,0.0597,0.058,0.1067,0.1285,0.212
0.1,6400,22,20000,0.6464,0.905,1,7300,1.0,22,44,44,0.0125,0.0,0.1791,0.2006,0.3723,0.4933,0.6432
0.1,6400,23,20000,0.8257,0.6675,1,900,1.0,33,43,43,0.0135,0.0,0.2653,0.3096,0.542,0.6556,0.8277
0.1,6400,24,20000,0.6632,0.5168,1,7150,1.0,27,44,44,0.0126,0.0,0.1743,0.207,0.3468,0.4964,0.665
0.15,200,0,20000,0.079,0.1372,0,-1,0.146,9,1667,1667,0.6013,100.0,0.0726,0.0766,0.0767,0.0795,0.0783
0.15,200,1,20000,0.0806,0.0775,0,-1,0.1733,5,1661,1661,0.6023,100.0,0.0705,0.0797,0.077,0.0834,0.0806
0.15,200,2,20000,0.0791,0.0561,0,-1,0.1732,47,1649,1649,0.6003,100.0,0.0731,0.0819,0.079,0.0749,0.0794
0.15,200,3,20000,nan,0.1358,0,-1,0.2078,0,733,733,0.6,100.0,0.0655,0.0811,0.0776,,
0.15,200,4,20000,0.0795,0.0616,0,-1,0.1464,33,1624,1624,0.6022,100.0,0.0676,0.0806,0.0779,0.0802,0.0797
0.15,200,5,20000,nan,0.0,0,-1,1.0,0,58,58,0.5757,100.0,0.0,,,,
0.15,200,6,20000,0.0773,0.0766,0,-1,0.1283,8,1641,1641,0.6019,100.0,0.0691,0.0833,0.0788,0.0748,0.0773
0.15,200,7,20000,0.0811,0.0602,1,16300,0.1498,12,1648,1648,0.602,100.0,0.0689,0.0803,0.0793,0.0814,0.0813
0.15,200,8,20000,0.0826,0.131,0,-1,0.1664,7,1651,1651,0.6034,100.0,0.0678,0.0791,0.0807,0.0817,0.082
0.15,200,9,20000,0.0792,0.0489,1,14600,0.1392,12,1641,1641,0.6031,100.0,0.069,0.0746,0.0795,0.081,0.0796
0.15,200,10,20000,0.0791,0.0783,0,-1,0.1316,12,1643,1643,0.6038,100.0,0.0702,0.0792,0.0833,0.0762,0.0791
0.15,200,11,20000,0.0794,0.0524,0,-1,0.1795,21,1647,1647,0.6012,100.0,0.0611,0.0781,0.0812,0.0818,0.0798
0.15,200,12,20000,0.0816,0.058,0,-1,0.1309,69,1673,1673,0.6044,100.0,0.0701,0.079,0.0783,0.0825,0.0819
0.15,200,13,20000,0.0754,0.0582,1,1800,0.1449,13,1634,1634,0.6036,100.0,0.0752,0.0815,0.0791,0.082,0.0756
0.15,200,14,20000,0.0791,0.061,1,19300,0.1299,64,1636,1636,0.6012,100.0,0.069,0.0812,0.0829,0.0807,0.0793
0.15,200,15,20000,nan,0.0,0,-1,1.0,0,804,804,0.5679,100.0,0.0,0.0,0.0,,
0.15,200,16,20000,0.0816,0.0598,0,-1,0.1314,33,1635,1635,0.6011,100.0,0.0718,0.0819,0.0757,0.079,0.0819
0.15,200,17,20000,0.0799,0.0545,0,-1,0.1615,12,1617,1617,0.6016,100.0,0.0691,0.0772,0.0804,0.0758,0.0802
0.15,200,18,20000,0.0819,0.0452,1,14250,0.1042,33,1623,1623,0.6001,100.0,0.071,0.0842,0.0754,0.0762,0.0824
0.15,200,19,20000,0.0808,0.0786,0,-1,0.115,8,1651,1651,0.6045,100.0,0.0738,0.081,0.0794,0.0742,0.0808
0.15,200,20,20000,0.0784,0.0685,1,9050,0.1597,13,1658,1658,0.6005,100.0,0.0682,0.0826,0.0791,0.0824,0.0785
0.15,200,21,20000,0.0803,0.0962,0,-1,0.1236,45,1660,1660,0.6048,100.0,0.0639,0.0786,0.0805,0.0734,0.0801
0.15,200,22,20000,0.0791,0.0846,0,-1,0.1319,12,1639,1639,0.6035,100.0,0.0697,0.0794,0.0796,0.0826,0.079
0.15,200,23,20000,0.0805,0.0995,1,6900,0.1364,9,1642,1642,0.6006,100.0,0.0657,0.0824,0.0767,0.0827,0.0803
0.15,200,24,20000,0.0784,0.0811,0,-1,0.1759,30,1617,1617,0.599,100.0,0.0667,0.0769,0.0837,0.0815,0.0783
0.15,400,0,20000,0.2795,0.3492,1,1050,0.1188,24,1035,1035,0.5316,100.0,0.2205,0.2754,0.2709,0.2751,0.2787
0.15,400,1,20000,0.2765,0.2789,1,1100,0.1262,28,1035,1035,0.5292,100.0,0.2273,0.2791,0.2777,0.2779,0.2765
0.15,400,2,20000,0.268,0.2451,1,1050,0.1405,30,1042,1042,0.532,100.0,0.2225,0.2765,0.2725,0.2748,0.2683
0.15,400,3,20000,0.2687,0.3552,1,1150,0.1301,25,1026,1026,0.5253,100.0,0.188,0.2828,0.2852,0.2753,0.2676
0.15,400,4,20000,0.273,0.2134,1,1100,0.1452,32,1035,1035,0.5265,100.0,0.2152,0.2813,0.2813,0.2823,0.2737
0.15,400,5,20000,nan,0.0,0,-1,0.1066,0,466,466,0.4142,100.0,0.0,0.0,0.0,0.0,
0.15,400,6,20000,0.2733,0.3325,1,1050,0.1326,26,1040,1040,0.5254,100.0,0.2302,0.2805,0.2775,0.2763,0.2725
0.15,400,7,20000,0.267,0.251,1,1100,0.131,30,1035,1035,0.5272,100.0,0.2232,0.2836,0.2704,0.2748,0.2672
0.15,400,8,20000,0.2641,0.2521,1,1000,0.1281,31,1044,1044,0.5308,100.0,0.21,0.2716,0.2751,0.2754,0.2643
0.15,400,9,20000,0.2736,0.282,1,1100,0.1259,28,1028,1028,0.5262,100.0,0.219,0.2744,0.2814,0.2761,0.2735
0.15,400,10,20000,0.2762,0.2364,1,1000,0.1395,29,1034,1034,0.5292,100.0,0.1976,0.2764,0.2733,0.2754,0.2767
0.15,400,11,20000,0.2748,0.2323,1,1150,0.141,25,1028,1028,0.531,100.0,0.1808,0.277,0.2757,0.2721,0.2753
0.15,400,12,20000,0.2767,0.3146,1,1050,0.1494,24,1037,1037,0.5273,100.0,0.2326,0.2806,0.2757,0.2757,0.2762
0.15,400,13,20000,0.2757,0.2324,1,1000,0.129,33,1046,1046,0.5292,100.0,0.2188,0.28,0.2784,0.2802,0.2763
0.15,400,14,20000,0.2825,0.2701,1,1100,0.1416,32,1040,1040,0.5256,100.0,0.2163,0.2687,0.2797,0.2677,0.2827
0.15,400,15,20000,0.0,0.0,0,-1,0.1151,23,603,603,0.3995,100.0,0.0,0.0,0.0,0.0,0.0
0.15,400,16,20000,0.2712,0.229,1,1050,0.1301,31,1036,1036,0.5283,100.0,0.2123,0.2663,0.274,0.2729,0.2717
0.15,400,17,20000,0.2735,0.3118,1,1050,0.1245,26,1029,1029,0.5265,100.0,0.2158,0.2756,0.2805,0.2798,0.273
0.15,400,18,20000,0.28,0.2614,1,1050,0.1354,28,1034,1034,0.5277,100.0,0.2141,0.2788,0.2698,0.271,0.2803
0.15,400,19,20000,0.2709,0.3492,1,1050,0.1213,27,1039,1039,0.5305,100.0,0.2221,0.2781,0.2761,0.2684,0.2699
0.15,400,20,20000,0.2748,0.3157,1,1100,0.1367,25,1034,1034,0.5286,100.0,0.2048,0.2767,0.2703,0.2788,0.2742
0.15,400,21,20000,0.2751,0.275,1,1150,0.1401,29,1018,1018,0.5277,100.0,0.1831,0.2742,0.2707,0.2717,0.2751
0.15,400,22,20000,0.2735,0.2025,1,1050,0.1257,30,1037,1037,0.5311,100.0,0.2207,0.2805,0.2737,0.2723,0.2744
0.15,400,23,20000,0.2726,0.2688,1,1050,0.1091,25,1039,1039,0.5277,100.0,0.225,0.2721,0.2831,0.2745,0.2727
0.15,400,24,20000,0.2715,0.2979,1,1000,0.1233,29,1036,1036,0.5287,100.0,0.2078,0.2736,0.2827,0.2736,0.2711
0.15,800,0,20000,0.5176,0.5444,1,1550,0.1425,33,646,646,0.4064,99.2,0.3475,0.5097,0.5039,0.514,0.5172
0.15,800,1,20000,0.4991,0.5296,1,500,0.1266,36,654,654,0.4091,99.4,0.3652,0.5062,0.5045,0.5183,0.4987
0.15,800,2,20000,0.5141,0.5703,1,600,0.1318,34,653,653,0.4109,99.8,0.3653,0.5169,0.5163,0.5081,0.5134
0.15,800,3,20000,0.517,0.4273,1,1800,0.1239,38,631,631,0.4066,99.7,0.185,0.5072,0.5115,0.5059,0.5181
0.15,800,4,20000,0.5028,0.4939,1,1600,0.1202,33,653,653,0.4097,99.7,0.3174,0.5099,0.5068,0.5054,0.5029
0.15,800,5,20000,0.5007,0.5503,1,3850,0.1268,30,578,578,0.4042,98.3,0.0315,0.3416,0.5043,0.5096,0.5001
0.15,800,6,20000,0.5064,0.4468,1,1400,0.1232,38,647,647,0.408,99.1,0.3343,0.5107,0.5142,0.5087,0.5072
0.15,800,7,20000,0.507,0.3821,1,1450,0.1327,36,655,655,0.4089,99.5,0.3345,0.5049,0.5013,0.5095,0.5086
0.15,800,8,20000,0.508,0.4457,1,1900,0.127,34,639,639,0.4043,99.5,0.2535,0.5076,0.5089,0.5149,0.5088
0.15,800,9,20000,0.5045,0.5783,1,1700,0.1365,32,633,633,0.4035,99.4,0.2847,0.5093,0.5194,0.5154,0.5036
0.15,800,10,20000,0.515,0.4976,1,1900,0.1195,31,641,641,0.4068,99.7,0.2413,0.508,0.5153,0.5106,0.5152
0.15,800,11,20000,0.5055,0.5004,1,2050,0.1317,33,621,621,0.4043,99.7,0.1703,0.4974,0.5075,0.511,0.5056
0.15,800,12,20000,0.5122,0.4987,1,600,0.1238,33,656,656,0.4139,99.4,0.3659,0.5144,0.5052,0.5089,0.5124
0.15,800,13,20000,0.5043,0.5286,1,1500,0.1411,39,655,655,0.409,99.7,0.35,0.4996,0.5158,0.4994,0.504
0.15,800,14,20000,0.5124,0.5612,1,1800,0.1391,33,640,640,0.4047,99.7,0.3146,0.509,0.5122,0.512,0.5118
0.15,800,15,20000,0.4568,0.7117,1,13200,0.1304,28,414,414,0.3029,95.7,0.0,0.0,0.0196,0.2723,0.4536
0.15,800,16,20000,0.5034,0.3618,1,1900,0.1281,41,641,641,0.4072,99.8,0.272,0.5091,0.5156,0.5086,0.5051
0.15,800,17,20000,0.5079,0.4017,1,1900,0.1371,37,643,643,0.4029,99.4,0.2739,0.5013,0.5064,0.5101,0.5093
0.15,800,18,20000,0.516,0.4736,1,1950,0.1159,38,631,631,0.4027,99.5,0.2474,0.5065,0.5131,0.5079,0.5165
0.15,800,19,20000,0.5,0.6134,1,1350,0.1333,32,648,648,0.4094,99.5,0.3594,0.5087,0.5041,0.5082,0.4986
0.15,800,20,20000,0.5023,0.4813,1,1850,0.1321,34,642,642,0.4062,99.5,0.2555,0.5026,0.509,0.5133,0.5026
0.15,800,21,20000,0.5142,0.549,1,2750,0.1364,33,612,612,0.4045,98.5,0.2149,0.5089,0.506,0.4971,0.5138
0.15,800,22,20000,0.5081,0.6088,1,1550,0.1228,31,642,642,0.4061,99.5,0.3037,0.5053,0.5087,0.5071,0.5068
0.15,800,23,20000,0.5176,0.5701,1,1350,0.1327,35,651,651,0.4094,99.5,0.3558,0.5047,0.5132,0.5149,0.517
0.15,800,24,20000,0.5025,0.5433,1,1850,0.1338,31,639,639,0.4092,99.7,0.3173,0.5077,0.5038,0.5059,0.502
0.15,1600,0,20000,0.6898,0.7682,1,1000,0.1399,34,340,340,0.2572,88.5,0.3053,0.6923,0.7034,0.6875,0.6888
0.15,1600,1,20000,0.7095,0.711,1,500,0.1338,39,351,351,0.2634,90.0,0.3783,0.7192,0.699,0.6949,0.7095
0.15,1600,2,20000,0.6877,0.7334,1,600,0.1438,37,352,352,0.2651,90.3,0.3472,0.7137,0.6979,0.7046,0.6871
0.15,1600,3,20000,0.6957,0.5972,1,3800,0.1415,40,308,308,0.2472,80.5,0.0905,0.4313,0.7005,0.6912,0.6969
0.15,1600,4,20000,0.6991,0.7056,1,1000,0.1378,38,347,347,0.2625,87.3,0.2643,0.6618,0.6964,0.7065,0.699
0.15,1600,5,20000,0.5883,0.5214,1,15800,0.1008,45,187,187,0.1249,22.5,0.0,0.0,0.0,0.1323,0.5891
0.15,1600,6,20000,0.7022,0.742,1,1000,0.1512,38,332,332,0.2588,88.6,0.2778,0.6879,0.6909,0.6885,0.7017
0.15,1600,7,20000,0.694,0.7211,1,1000,0.1311,37,331,331,0.2543,87.3,0.2621,0.694,0.6884,0.7015,0.6936
0.15,1600,8,20000,0.7029,0.6687,1,3150,0.1228,39,322,322,0.2536,85.4,0.1667,0.5725,0.7058,0.6973,0.7033
0.15,1600,9,20000,0.6978,0.6677,1,2600,0.1391,40,335,335,0.2601,87.5,0.188,0.6389,0.6919,0.7082,0.6982
0.15,1600,10,20000,0.6887,0.6756,1,3350,0.1461,39,334,334,0.2538,86.2,0.1818,0.5973,0.7008,0.7061,0.6889
0.15,1600,11,20000,0.7009,0.6655,1,5400,0.1309,39,309,309,0.2491,78.3,0.0816,0.3783,0.6919,0.6953,0.7014
0.15,1600,12,20000,0.6969,0.718,1,600,0.145,38,335,335,0.2537,89.9,0.3426,0.7046,0.692,0.7059,0.6966
0.15,1600,13,20000,0.6924,0.6908,1,1000,0.1345,39,334,334,0.2527,87.7,0.2731,0.6818,0.7116,0.7113,0.6924
0.15,1600,14,20000,0.7025,0.6241,1,2200,0.1387,41,338,338,0.2599,87.0,0.2318,0.6592,0.7045,0.6995,0.7035
0.15,1600,15,20000,0.0,0.0,0,-1,0.1379,20,177,177,0.1185,11.9,0.0,0.0,0.0,0.0,0.0
0.15,1600,16,20000,0.7043,0.6385,1,3350,0.1278,42,324,324,0.2551,82.4,0.1585,0.5681,0.6915,0.7029,0.7051
0.15,1600,17,20000,0.7052,0.7342,1,3700,0.1255,37,320,320,0.2577,83.1,0.1461,0.6127,0.6993,0.6992,0.7048
0.15,1600,18,20000,0.6982,0.6719,1,3100,0.1297,39,319,319,0.2558,83.4,0.1441,0.6291,0.6955,0.6991,0.6985
0.15,1600,19,20000,0.7001,0.6722,1,1000,0.1327,39,347,347,0.2614,88.8,0.2921,0.7048,0.7094,0.7002,0.7004
0.15,1600,20,20000,0.7033,0.7339,1,3350,0.1285,38,333,333,0.2601,85.3,0.1562,0.5952,0.6963,0.701,0.7029
0.15,1600,21,20000,0.7066,0.6996,1,4200,0.1282,37,287,287,0.2371,76.7,0.0702,0.3398,0.6979,0.7072,0.7067
0.15,1600,22,20000,0.6962,0.7509,1,2350,0.1368,37,327,327,0.2589,86.5,0.2251,0.6667,0.6901,0.7092,0.6955
0.15,1600,23,20000,0.6947,0.6052,1,900,0.1354,40,340,340,0.256,88.8,0.3059,0.6848,0.689,0.7002,0.6959
0.15,1600,24,20000,0.708,0.7923,1,2400,0.137,37,325,325,0.2604,84.3,0.1792,0.6406,0.6948,0.7031,0.7069
0.15,3200,0,20000,0.8272,0.7567,1,1000,0.1152,38,145,145,0.1014,4.1,0.213,0.5449,0.8635,0.8295,0.828
0.15,3200,1,20000,0.83,0.8235,1,500,0.1051,37,145,145,0.1051,4.8,0.3124,0.66,0.8462,0.8258,0.8301
0.15,3200,2,20000,0.834,0.8813,1,600,0.132,36,150,150,0.1094,5.3,0.2616,0.6511,0.8495,0.8376,0.8334
0.15,3200,3,20000,0.8491,0.8819,1,8000,0.108,37,94,94,0.0489,0.0,0.0571,0.124,0.3212,0.7006,0.8487
0.15,3200,4,20000,0.8369,0.7901,1,1000,0.1478,38,138,138,0.0986,5.1,0.2045,0.4773,0.745,0.8318,0.8375
0.15,3200,5,20000,0.0,0.0,0,-1,0.136,22,87,87,0.0447,0.0,0.0,0.0,0.0,0.0,0.0
0.15,3200,6,20000,0.8292,0.8409,1,1000,0.1132,36,138,138,0.1012,3.6,0.216,0.4706,0.838,0.8346,0.829
0.15,3200,7,20000,0.8296,0.6757,1,1000,0.119,40,138,138,0.1036,4.3,0.209,0.4225,0.8241,0.8435,0.8315
0.15,3200,8,20000,0.8283,0.8697,1,6000,0.1397,37,124,124,0.0728,6.5,0.1109,0.2752,0.6181,0.848,0.8277
0.15,3200,9,20000,0.8166,0.8789,1,4450,0.1201,36,126,126,0.0868,3.2,0.1579,0.314,0.6693,0.8551,0.8158
0.15,3200,10,20000,0.841,0.7626,1,6100,0.1614,39,118,118,0.0736,1.7,0.1072,0.2403,0.5872,0.8268,0.842
0.15,3200,11,20000,0.8392,0.7538,1,9900,0.145,38,103,103,0.0602,1.0,0.0528,0.1049,0.249,0.6194,0.8403
0.15,3200,12,20000,0.8348,0.7631,1,600,0.1193,38,147,147,0.1061,3.4,0.2863,0.6544,0.8421,0.8393,0.8357
0.15,3200,13,20000,0.8327,0.8223,1,1000,0.1301,37,139,139,0.1011,4.3,0.2217,0.5499,0.8423,0.8268,0.8328
0.15,3200,14,20000,0.8424,0.8646,1,4100,0.1056,37,129,129,0.084,5.4,0.1562,0.3326,0.7088,0.8223,0.8421
0.15,3200,15,20000,0.8316,0.8747,1,10800,0.154,35,94,94,0.049,0.0,0.006,0.074,0.2081,0.4358,0.8311
0.15,3200,16,20000,0.8403,0.8131,1,4500,0.1244,38,129,129,0.0924,3.1,0.1173,0.2957,0.6943,0.8334,0.8406
0.15,3200,17,20000,0.8205,0.7498,1,6550,0.113,40,124,124,0.0751,4.0,0.1074,0.2517,0.5856,0.8519,0.8214
0.15,3200,18,20000,0.8293,0.867,1,6000,0.0981,36,116,116,0.0711,5.2,0.1092,0.2578,0.5959,0.8524,0.8288
0.15,3200,19,20000,0.8356,0.8531,1,1000,0.1157,37,149,149,0.1096,10.1,0.2188,0.5852,0.8505,0.8148,0.8354
0.15,3200,20,20000,0.8336,0.7651,1,6250,0.0638,39,116,116,0.0646,0.9,0.1077,0.248,0.5832,0.8436,0.8345
0.15,3200,21,20000,0.8312,0.8757,1,10350,0.1241,36,99,99,0.0532,2.0,0.0505,0.1104,0.3261,0.6343,0.8306
0.15,3200,22,20000,0.8456,0.9628,1,4000,0.1267,35,129,129,0.0899,6.2,0.1567,0.3656,0.7548,0.8377,0.8441
0.15,3200,23,20000,0.8344,0.8424,1,900,0.0912,37,146,146,0.1101,7.5,0.2386,0.5405,0.8212,0.8138,0.8343
0.15,3200,24,20000,0.8309,0.8386,1,3850,0.0953,37,131,131,0.087,6.1,0.1581,0.4515,0.7954,0.8404,0.8308
0.15,6400,0,20000,0.8982,0.7676,1,1000,1.0,26,39,39,0.0144,0.0,0.2386,0.2579,0.4261,0.6606,0.8998
0.15,6400,1,20000,0.9298,0.876,1,500,1.0,32,40,40,0.0129,0.0,0.351,0.3614,0.558,0.7148,0.9305
0.15,6400,2,20000,0.91,0.8294,1,600,1.0,38,49,49,0.0166,0.0,0.2984,0.3644,0.662,0.8491,0.911
0.15,6400,3,20000,0.2722,0.3727,1,17500,1.0,18,37,37,0.0138,0.0,0.0597,0.0748,0.1026,0.1923,0.271
0.15,6400,4,20000,0.7571,0.8414,1,1000,1.0,27,42,42,0.0145,0.0,0.2277,0.242,0.3773,0.5843,0.756
0.15,6400,5,20000,0.1626,0.2105,0,-1,1.0,19,39,39,0.013,0.0,0.0,0.0235,0.0505,0.1008,0.162
0.15,6400,6,20000,0.9259,0.922,1,1000,1.0,23,37,37,0.0119,0.0,0.2387,0.2517,0.4144,0.5416,0.926
0.15,6400,7,20000,0.8853,0.9786,1,1000,1.0,24,39,39,0.0155,0.0,0.2388,0.23,0.4045,0.6073,0.8842
0.15,6400,8,20000,0.4777,0.5762,1,12850,1.0,19,44,44,0.0144,0.0,0.1194,0.137,0.2045,0.3552,0.4764
0.15,6400,9,20000,0.634,0.7798,1,8500,1.0,20,39,39,0.0136,0.0,0.1791,0.1639,0.2932,0.4722,0.6322
0.15,6400,10,20000,0.4739,0.8083,1,12750,1.0,19,48,48,0.0139,0.0,0.1194,0.1254,0.2034,0.3627,0.4698
0.15,6400,11,20000,0.2058,0.2444,0,-1,1.0,23,40,40,0.0137,0.0,0.0597,0.0627,0.1001,0.1578,0.2053
0.15,6400,12,20000,0.9301,0.9001,1,600,1.0,34,42,42,0.0152,0.0,0.3188,0.3834,0.6192,0.8117,0.9305
0.15,6400,13,20000,0.871,0.7956,1,1000,1.0,31,41,41,0.0154,0.0,0.2381,0.288,0.4206,0.7503,0.872
0.15,6400,14,20000,0.6792,0.8156,1,7050,1.0,19,40,40,0.0122,0.0,0.1784,0.2133,0.3462,0.4775,0.6774
0.15,6400,15,20000,0.0,0.0,0,-1,1.0,20,40,40,0.0123,0.0,0.0,0.0,0.0,0.0,0.0
0.15,6400,16,20000,0.5964,0.703,1,10150,0.0943,23,45,45,0.0163,0.0,0.1268,0.1452,0.2466,0.3971,0.5951
0.15,6400,17,20000,0.5598,0.7258,1,11200,1.0,19,41,41,0.0144,0.0,0.1194,0.133,0.2171,0.3446,0.5577
0.15,6400,18,20000,0.4371,0.5607,1,13450,1.0,17,41,41,0.0141,0.0,0.1194,0.1407,0.2196,0.2795,0.4356
0.15,6400,19,20000,0.8529,0.9333,1,1000,1.0,27,39,39,0.0099,0.0,0.2387,0.3014,0.6089,0.6711,0.8519
0.15,6400,20,20000,0.5328,0.5996,1,12350,1.0,20,40,40,0.0147,0.0,0.1192,0.1258,0.2074,0.3341,0.5319
0.15,6400,21,20000,0.2451,0.3418,1,18850,1.0,15,41,41,0.0139,0.0,0.0597,0.0525,0.1023,0.1366,0.2439
0.15,6400,22,20000,0.6905,0.8844,1,7450,1.0,21,45,45,0.014,0.0,0.1791,0.1862,0.3105,0.5246,0.6881
0.15,6400,23,20000,0.873,0.8657,1,900,1.0,32,42,42,0.0153,0.0,0.2653,0.2942,0.4961,0.7622,0.873
0.15,6400,24,20000,0.7036,0.9168,1,7250,1.0,20,41,41,0.0143,0.0,0.1743,0.2057,0.3321,0.473,0.701
0.2,200,0,20000,0.0825,0.0603,0,-1,0.2073,20,1672,1672,0.6079,100.0,0.0776,0.0795,0.0822,0.0784,0.0828
0.2,200,1,20000,0.0808,0.1021,0,-1,0.1848,18,1669,1669,0.6072,100.0,0.0677,0.0844,0.0773,0.0782,0.0806
0.2,200,2,20000,0.0792,0.1239,0,-1,0.1823,13,1654,1654,0.6102,100.0,0.0762,0.0781,0.0766,0.079,0.0787
0.2,200,3,20000,nan,0.0193,0,-1,1.0,0,56,56,0.5825,100.0,0.0057,,,,
