max_cells,seed,tick,n_intervals,n_divisions,cell_S
50,35,39600,12,13,0.99923
50,35,39600,12,13,0.99228
50,35,39600,12,13,0.99912
50,35,39600,12,13,0.99122
50,35,39600,12,13,0.98537
50,35,39600,12,13,0.90044
50,35,39600,12,13,0.59377
50,35,39600,12,13,0.92289
50,35,39600,12,13,0.99811
50,35,39600,12,13,0.9756
50,35,39600,12,13,0.95376
50,35,39600,12,13,0.96849
50,35,39600,12,13,0.91239
50,35,39600,12,13,0.98537
50,35,39600,12,13,0.99537
50,35,39600,12,13,0.85389
50,35,39600,12,13,0.97852
50,35,39600,12,13,0.95376
50,35,39600,12,13,0.96849
50,35,39600,12,13,0.98537
50,35,39600,12,13,0.75639
50,35,39600,12,13,0.93215
50,35,39600,12,13,0.94746
50,35,39600,12,13,0.9403
50,35,39600,12,13,0.47542
50,35,39600,12,13,0.64251
50,35,39600,11,12,0.26377
50,35,39600,8,9,0.99886
50,35,39600,0,0,0.33618
50,35,39600,0,0,0.0
50,35,39800,12,13,0.99228
50,35,39800,12,13,0.99722
50,35,39800,12,13,0.99811
50,35,39800,12,13,0.97559
50,35,39800,12,13,0.99785
50,35,39800,12,13,0.99003
50,35,39800,12,13,0.98537
50,35,39800,12,13,0.32259
50,35,39800,12,13,0.99592
50,35,39800,12,13,0.32257
50,35,39800,12,13,0.99537
50,35,39800,12,13,0.99228
50,35,39800,12,13,0.94746
50,35,39800,12,13,0.78562
50,35,39800,12,13,0.95931
50,35,39800,12,13,0.999
50,35,39800,12,13,0.98712
50,35,39800,12,13,0.9756
50,35,39800,12,13,0.98337
50,35,39800,12,13,0.95376
50,35,39800,12,13,0.99228
50,35,39800,12,13,0.99756
50,35,39800,12,13,0.9229
50,35,39800,12,13,0.98867
50,35,39800,12,13,0.9756
50,35,39800,12,13,0.98337
50,35,39800,12,13,0.99228
50,35,39800,12,13,0.87144
50,35,39800,12,13,0.9642
50,35,39800,12,13,0.97227
50,35,39800,12,13,0.96849
50,35,39800,12,13,0.72316
50,35,39800,12,13,0.81134
50,35,39800,11,12,0.47538
50,35,39800,9,10,0.32253
50,35,39800,0,0,0.24566
50,35,39800,0,0,0.1428
50,35,39800,0,0,0.1428
50,35,39800,0,0,0.1428
50,35,40000,12,13,0.99592
50,35,40000,12,13,0.99853
50,35,40000,12,13,0.999
50,35,40000,12,13,0.98712
50,35,40000,12,13,0.99886
50,35,40000,12,13,0.99474
50,35,40000,12,13,0.99228
50,35,40000,12,13,0.64251
50,35,40000,12,13,0.99785
50,35,40000,12,13,0.6425
50,35,40000,12,13,0.99756
50,35,40000,12,13,0.99592
50,35,40000,12,13,0.97227
50,35,40000,12,13,0.88687
50,35,40000,12,13,0.97853
50,35,40000,12,13,0.99947
50,35,40000,12,13,0.9932
50,35,40000,12,13,0.98712
50,35,40000,12,13,0.99122
50,35,40000,12,13,0.9756
50,35,40000,12,13,0.99592
50,35,40000,12,13,0.99871
50,35,40000,12,13,0.95931
50,35,40000,12,13,0.99402
50,35,40000,12,13,0.98712
50,35,40000,12,13,0.99122
50,35,40000,12,13,0.99592
50,35,40000,12,13,0.93216
50,35,40000,12,13,0.9811
50,35,40000,12,13,0.98537
50,35,40000,12,13,0.98337
50,35,40000,12,13,0.8539
50,35,40000,12,13,0.90044
50,35,40000,11,12,0.72314
50,35,40000,9,10,0.64248
50,37,32000,12,13,0.99871
50,37,32000,12,13,0.81132
50,37,32000,12,13,0.2637
50,37,32000,12,13,0.59372
50,37,32000,12,13,0.68541
50,37,32000,12,13,0.88686
50,37,32000,12,13,0.99833
50,37,32000,12,13,0.99592
50,37,32000,12,13,0.93215
50,37,32000,12,13,0.32263
50,37,32000,12,13,0.99912
50,37,32000,12,13,0.83397
50,37,32000,12,13,0.64252
50,37,32000,12,13,0.2637
50,37,32000,12,13,0.99811
50,37,32000,12,13,0.99722
50,37,32000,12,13,0.68539
50,37,32000,12,13,0.90043
50,37,32000,12,13,0.93214
50,37,32000,11,12,0.99912
50,37,32000,12,13,0.72317
50,37,32000,11,12,0.999
50,37,32000,12,13,0.81133
50,37,32000,11,12,0.99833
50,37,32000,11,12,0.99537
50,37,32000,11,12,0.99912
50,37,32000,12,13,0.59377
50,37,32000,11,12,0.99785
50,37,32000,11,12,0.99592
50,37,32000,12,13,0.59374
50,37,32000,11,12,0.99756
50,37,32000,11,12,0.99641
50,37,32000,11,12,0.40383
50,37,32000,9,10,0.98712
50,37,32000,7,8,0.97853
50,37,32000,0,0,0.24566
50,37,32000,0,0,0.06
50,37,32000,0,0,0.0
50,37,32000,0,0,0.0
50,37,32200,12,13,0.99932
50,37,32200,12,13,0.90043
50,37,32200,12,13,0.47535
50,37,32200,12,13,0.7856
50,37,32200,12,13,0.83398
50,37,32200,12,13,0.94029
50,37,32200,12,13,0.99912
50,37,32200,12,13,0.99785
50,37,32200,12,13,0.96419
50,37,32200,12,13,0.64253
50,37,32200,12,13,0.32257
50,37,32200,12,13,0.91238
50,37,32200,12,13,0.81135
50,37,32200,12,13,0.47535
50,37,32200,12,13,0.999
50,37,32200,12,13,0.99853
50,37,32200,12,13,0.83397
50,37,32200,12,13,0.94746
50,37,32200,12,13,0.96419
50,37,32200,12,13,0.32257
50,37,32200,12,13,0.85391
50,37,32200,12,13,0.32255
50,37,32200,12,13,0.90043
50,37,32200,12,13,0.23206
50,37,32200,11,12,0.99756
50,37,32200,12,13,0.32257
50,37,32200,12,13,0.78562
50,37,32200,11,12,0.99887
50,37,32200,11,12,0.99785
50,37,32200,12,13,0.7856
50,37,32200,11,12,0.99871
50,37,32200,11,12,0.99811
50,37,32200,11,12,0.68538
50,37,32200,9,10,0.9932
50,37,32200,7,8,0.98867
50,37,32200,0,0,0.33618
50,37,32200,0,0,0.24566
50,37,32200,0,0,0.1428
50,37,32200,0,0,0.06
50,37,32200,0,0,0.06
50,37,32200,0,0,0.06
50,37,32200,0,0,0.0
50,37,32400,12,13,0.23221
50,37,32400,12,13,0.94745
50,37,32400,12,13,0.72312
50,37,32400,12,13,0.88685
50,37,32400,12,13,0.91239
50,37,32400,12,13,0.96849
50,37,32400,12,13,0.26386
50,37,32400,12,13,0.99887
50,37,32400,12,13,0.9811
50,37,32400,12,13,0.81135
50,37,32400,12,13,0.6425
50,37,32400,12,13,0.95376
50,37,32400,12,13,0.90044
50,37,32400,12,13,0.72312
50,37,32400,12,13,0.23216
50,37,32400,12,13,0.23209
50,37,32400,12,13,0.91238
50,37,32400,12,13,0.97227
50,37,32400,12,13,0.9811
50,37,32400,12,13,0.6425
50,37,32400,12,13,0.9229
50,37,32400,12,13,0.64249
50,37,32400,12,13,0.94746
50,37,32400,12,13,0.53831
50,37,32400,11,12,0.99871
50,37,32400,12,13,0.6425
50,37,32400,12,13,0.88686
50,37,32400,12,13,0.29982
50,37,32400,11,12,0.99886
50,37,32400,12,13,0.88686
50,37,32400,12,13,0.2638
50,37,32400,12,13,0.26414
50,37,32400,11,12,0.83396
50,37,32400,9,10,0.99641
50,37,32400,7,8,0.99402
50,37,32400,0,0,0.0
50,37,32400,0,0,0.0
50,37,32400,0,0,0.0
50,37,32400,0,0,0.0
50,37,32400,0,0,0.0
50,37,32400,0,0,0.0
50,37,32400,0,0,0.0
50,37,32600,12,13,0.53839
50,37,32600,12,13,0.97227
50,37,32600,12,13,0.85388
50,37,32600,12,13,0.94029
50,37,32600,12,13,0.95376
50,37,32600,12,13,0.98337
50,37,32600,12,13,0.47543
50,37,32600,12,13,0.26426
50,37,32600,12,13,0.99003
50,37,32600,12,13,0.90044
50,37,32600,12,13,0.81133
50,37,32600,12,13,0.9756
50,37,32600,12,13,0.94746
50,37,32600,12,13,0.85388
50,37,32600,12,13,0.53836
50,37,32600,12,13,0.53832
50,37,32600,12,13,0.95376
50,37,32600,12,13,0.98537
50,37,32600,12,13,0.99003
50,37,32600,12,13,0.81133
50,37,32600,12,13,0.95931
50,37,32600,12,13,0.81133
50,37,32600,12,13,0.97227
50,37,32600,12,13,0.75635
50,37,32600,11,12,0.99932
50,37,32600,12,13,0.81133
50,37,32600,12,13,0.94029
50,37,32600,12,13,0.40389
50,37,32600,11,12,0.9994
50,37,32600,12,13,0.94029
50,37,32600,12,13,0.4754
50,37,32600,12,13,0.59367
50,37,32600,11,12,0.91238
50,37,32600,9,10,0.99811
50,37,32600,7,8,0.99684
50,37,32600,0,0,0.33618
50,37,32600,0,0,0.24566
50,37,32600,0,0,0.24566
50,37,32600,0,0,0.06
50,37,32800,12,13,0.75639
50,37,32800,12,13,0.98537
50,37,32800,12,13,0.92289
50,37,32800,12,13,0.96849
50,37,32800,12,13,0.9756
50,37,32800,12,13,0.99122
50,37,32800,12,13,0.72317
50,37,32800,12,13,0.59374
50,37,32800,12,13,0.99474
50,37,32800,12,13,0.94746
50,37,32800,12,13,0.90044
50,37,32800,12,13,0.98712
50,37,32800,12,13,0.97227
50,37,32800,12,13,0.92289
50,37,32800,12,13,0.75638
50,37,32800,12,13,0.75636
50,37,32800,12,13,0.9756
50,37,32800,12,13,0.99228
50,37,32800,12,13,0.99474
50,37,32800,12,13,0.90044
50,37,32800,12,13,0.97853
50,37,32800,12,13,0.90043
50,37,32800,12,13,0.98537
50,37,32800,12,13,0.87142
50,37,32800,12,13,0.26389
50,37,32800,12,13,0.90044
50,37,32800,12,13,0.96849
50,37,32800,12,13,0.68541
50,37,32800,12,13,0.40389
50,37,32800,12,13,0.96849
50,37,32800,12,13,0.72315
50,37,32800,12,13,0.78557
50,37,32800,11,12,0.95376
50,37,32800,9,10,0.999
50,37,32800,7,8,0.99833
50,37,32800,0,0,0.1428
50,37,32800,0,0,0.0
50,37,33000,12,13,0.87144
50,37,33000,12,13,0.99228
50,37,33000,12,13,0.95931
50,37,33000,12,13,0.98337
50,37,33000,12,13,0.98712
50,37,33000,12,13,0.99537
50,37,33000,12,13,0.85391
50,37,33000,12,13,0.7856
50,37,33000,12,13,0.99722
50,37,33000,12,13,0.97227
50,37,33000,12,13,0.94746
50,37,33000,12,13,0.9932
50,37,33000,12,13,0.98537
50,37,33000,12,13,0.95931
50,37,33000,12,13,0.87143
50,37,33000,12,13,0.87142
50,37,33000,12,13,0.98712
50,37,33000,12,13,0.99592
50,37,33000,12,13,0.99722
50,37,33000,12,13,0.94746
50,37,33000,12,13,0.98867
50,37,33000,12,13,0.94746
50,37,33000,12,13,0.99228
50,37,33000,12,13,0.93214
50,37,33000,12,13,0.47545
50,37,33000,12,13,0.94746
50,37,33000,12,13,0.98337
50,37,33000,12,13,0.83398
50,37,33000,12,13,0.68541
50,37,33000,12,13,0.98337
50,37,33000,12,13,0.8539
50,37,33000,12,13,0.88684
50,37,33000,11,12,0.9756
50,37,33000,10,11,0.26428
50,37,33000,7,8,0.99912
50,37,33000,0,0,0.33618
50,37,33000,0,0,0.06
50,37,33200,12,13,0.93216
50,37,33200,12,13,0.99592
50,37,33200,12,13,0.97852
50,37,33200,12,13,0.99122
50,37,33200,12,13,0.9932
50,37,33200,12,13,0.99756
50,37,33200,12,13,0.9229
50,37,33200,12,13,0.88686
50,37,33200,12,13,0.99853
50,37,33200,12,13,0.98537
50,37,33200,12,13,0.97227
50,37,33200,12,13,0.99641
50,37,33200,12,13,0.99228
50,37,33200,12,13,0.97852
50,37,33200,12,13,0.93215
50,37,33200,12,13,0.93215
50,37,33200,12,13,0.9932
50,37,33200,12,13,0.99785
50,37,33200,12,13,0.99853
50,37,33200,12,13,0.97227
50,37,33200,12,13,0.99402
50,37,33200,12,13,0.97227
50,37,33200,12,13,0.99592
50,37,33200,12,13,0.96419
50,37,33200,12,13,0.72318
50,37,33200,12,13,0.97227
50,37,33200,12,13,0.99122
50,37,33200,12,13,0.91239
50,37,33200,12,13,0.83398
50,37,33200,12,13,0.99122
50,37,33200,12,13,0.9229
50,37,33200,12,13,0.94028
50,37,33200,11,12,0.98712
50,37,33200,10,11,0.59375
50,37,33200,8,9,0.23218
50,37,33200,0,0,0.0
50,37,33400,12,13,0.9642
50,37,33400,12,13,0.99785
50,37,33400,12,13,0.98867
50,37,33400,12,13,0.99537
50,37,33400,12,13,0.99641
50,37,33400,12,13,0.99871
50,37,33400,12,13,0.95931
50,37,33400,12,13,0.94029
50,37,33400,12,13,0.99923
50,37,33400,12,13,0.99228
50,37,33400,12,13,0.98537
50,37,33400,12,13,0.99811
50,37,33400,12,13,0.99592
50,37,33400,12,13,0.98867
50,37,33400,12,13,0.96419
50,37,33400,12,13,0.96419
50,37,33400,12,13,0.99641
50,37,33400,12,13,0.99886
50,37,33400,12,13,0.99923
50,37,33400,12,13,0.98537
50,37,33400,12,13,0.99684
50,37,33400,12,13,0.98537
50,37,33400,12,13,0.99785
50,37,33400,12,13,0.9811
50,37,33400,12,13,0.85391
50,37,33400,12,13,0.98537
50,37,33400,12,13,0.99537
50,37,33400,12,13,0.95376
50,37,33400,12,13,0.91239
50,37,33400,12,13,0.99537
50,37,33400,12,13,0.95931
50,37,33400,12,13,0.96848
50,37,33400,11,12,0.9932
50,37,33400,10,11,0.78561
50,37,33400,8,9,0.53837
50,37,33400,0,0,0.33618
50,37,33600,12,13,0.98111
50,37,33600,12,13,0.99886
50,37,33600,12,13,0.99402
50,37,33600,12,13,0.99756
50,37,33600,12,13,0.99811
50,37,33600,12,13,0.2998
50,37,33600,12,13,0.97853
50,37,33600,12,13,0.96849
50,37,33600,12,13,0.26388
50,37,33600,12,13,0.99592
50,37,33600,12,13,0.99228
50,37,33600,12,13,0.999
50,37,33600,12,13,0.99785
50,37,33600,12,13,0.99402
50,37,33600,12,13,0.9811
50,37,33600,12,13,0.9811
50,37,33600,12,13,0.99811
50,37,33600,12,13,0.29982
50,37,33600,12,13,0.32259
50,37,33600,12,13,0.99228
50,37,33600,12,13,0.99833
50,37,33600,12,13,0.99228
50,37,33600,12,13,0.99886
50,37,33600,12,13,0.99003
50,37,33600,12,13,0.9229
50,37,33600,12,13,0.99228
50,37,33600,12,13,0.99756
50,37,33600,12,13,0.9756
50,37,33600,12,13,0.95376
50,37,33600,12,13,0.99756
50,37,33600,12,13,0.97853
50,37,33600,12,13,0.98337
50,37,33600,11,12,0.99641
50,37,33600,10,11,0.88686
50,37,33600,8,9,0.75638
50,37,33600,0,0,0.1428
50,37,33600,0,0,0.0
50,37,33600,0,0,0.0
50,37,33600,0,0,0.0
50,37,33800,12,13,0.99003
50,37,33800,12,13,0.26382
50,37,33800,12,13,0.99684
50,37,33800,12,13,0.99871
50,37,33800,12,13,0.2997
50,37,33800,12,13,0.40388
50,37,33800,12,13,0.98867
50,37,33800,12,13,0.98337
50,37,33800,12,13,0.47544
50,37,33800,12,13,0.99785
50,37,33800,12,13,0.99592
50,37,33800,12,13,0.26428
50,37,33800,12,13,0.99887
50,37,33800,12,13,0.99684
50,37,33800,12,13,0.99003
50,37,33800,12,13,0.99003
50,37,33800,12,13,0.999
50,37,33800,12,13,0.40389
50,37,33800,12,13,0.64251
50,37,33800,12,13,0.99592
50,37,33800,12,13,0.26374
50,37,33800,12,13,0.99592
50,37,33800,12,13,0.9994
50,37,33800,12,13,0.99474
50,37,33800,12,13,0.95931
50,37,33800,12,13,0.99592
50,37,33800,12,13,0.99871
50,37,33800,12,13,0.98712
50,37,33800,12,13,0.9756
50,37,33800,12,13,0.99871
50,37,33800,12,13,0.98867
50,37,33800,12,13,0.99122
50,37,33800,11,12,0.99811
50,37,33800,10,11,0.94029
50,37,33800,8,9,0.87144
50,37,33800,0,0,0.33618
50,37,33800,0,0,0.24566
50,37,33800,0,0,0.24566
50,37,33800,0,0,0.06
50,37,33800,0,0,0.0
50,37,33800,0,0,0.0
50,37,33800,0,0,0.0
50,37,34000,12,13,0.99474
50,37,34000,12,13,0.47541
50,37,34000,12,13,0.99833
50,37,34000,12,13,0.2998
50,37,34000,12,13,0.40383
50,37,34000,12,13,0.68541
50,37,34000,12,13,0.99402
50,37,34000,12,13,0.99122
50,37,34000,12,13,0.72317
50,37,34000,12,13,0.99887
50,37,34000,12,13,0.99785
50,37,34000,12,13,0.59375
50,37,34000,12,13,0.32253
50,37,34000,12,13,0.99833
50,37,34000,12,13,0.99474
50,37,34000,12,13,0.99474
50,37,34000,12,13,0.99947
50,37,34000,12,13,0.68541
50,37,34000,12,13,0.81134
50,37,34000,12,13,0.99785
50,37,34000,12,13,0.47537
50,37,34000,12,13,0.99785
50,37,34000,12,13,0.32261
50,37,34000,12,13,0.99722
50,37,34000,12,13,0.97853
50,37,34000,12,13,0.99785
50,37,34000,12,13,0.2998
50,37,34000,12,13,0.9932
50,37,34000,12,13,0.98712
50,37,34000,12,13,0.3225
50,37,34000,12,13,0.99402
50,37,34000,12,13,0.99537
50,37,34000,11,12,0.999
50,37,34000,10,11,0.96849
50,37,34000,8,9,0.93215
50,37,34000,0,0,0.33618
50,37,34000,0,0,0.24566
50,37,34000,0,0,0.24566
50,37,34000,0,0,0.06
50,37,34000,0,0,0.06
50,37,34000,0,0,0.06
50,37,34000,0,0,0.0
50,37,34000,0,0,0.0
50,37,34200,12,13,0.99722
50,37,34200,12,13,0.72316
50,37,34200,12,13,0.99912
50,37,34200,12,13,0.40388
50,37,34200,12,13,0.68538
50,37,34200,12,13,0.83398
50,37,34200,12,13,0.99684
50,37,34200,12,13,0.99537
50,37,34200,12,13,0.85391
50,37,34200,12,13,0.9994
50,37,34200,12,13,0.99886
50,37,34200,12,13,0.78561
50,37,34200,12,13,0.64248
50,37,34200,12,13,0.99912
50,37,34200,12,13,0.99722
50,37,34200,12,13,0.99722
50,37,34200,12,13,0.32263
50,37,34200,12,13,0.83398
50,37,34200,12,13,0.90044
50,37,34200,12,13,0.26366
50,37,34200,12,13,0.72313
50,37,34200,12,13,0.99886
50,37,34200,12,13,0.64252
50,37,34200,12,13,0.99853
50,37,34200,12,13,0.98867
50,37,34200,12,13,0.99886
50,37,34200,12,13,0.40388
50,37,34200,12,13,0.99641
50,37,34200,12,13,0.9932
50,37,34200,12,13,0.64246
50,37,34200,12,13,0.99684
50,37,34200,12,13,0.99756
50,37,34200,11,12,0.99947
50,37,34200,10,11,0.98337
50,37,34200,8,9,0.96419
50,37,34200,0,0,0.24566
50,37,34200,0,0,0.24566
50,37,34200,0,0,0.1428
50,37,34200,0,0,0.0
50,37,34400,12,13,0.99853
50,37,34400,12,13,0.8539
50,37,34400,12,13,0.40384
50,37,34400,12,13,0.68541
50,37,34400,12,13,0.83396
50,37,34400,12,13,0.91239
50,37,34400,12,13,0.99833
50,37,34400,12,13,0.99756
50,37,34400,12,13,0.9229
50,37,34400,12,13,0.40389
50,37,34400,12,13,0.26426
50,37,34400,12,13,0.88686
50,37,34400,12,13,0.81132
50,37,34400,12,13,0.2643
50,37,34400,12,13,0.99853
50,37,34400,12,13,0.99853
50,37,34400,12,13,0.64253
50,37,34400,12,13,0.91239
50,37,34400,12,13,0.94746
50,37,34400,12,13,0.47533
50,37,34400,12,13,0.85389
50,37,34400,12,13,0.9994
50,37,34400,12,13,0.81135
50,37,34400,12,13,0.99923
50,37,34400,12,13,0.99402
50,37,34400,12,13,0.32253
50,37,34400,12,13,0.68541
50,37,34400,12,13,0.99811
50,37,34400,12,13,0.99641
50,37,34400,12,13,0.81132
50,37,34400,12,13,0.99833
50,37,34400,12,13,0.99871
50,37,34400,12,13,0.26436
50,37,34400,10,11,0.99122
50,37,34400,8,9,0.9811
50,37,34400,0,0,0.24566
50,37,34400,0,0,0.1428
50,37,34400,0,0,0.1428
50,37,34400,0,0,0.06
50,37,34400,0,0,0.06
50,37,34400,0,0,0.06
50,37,34400,0,0,0.0
50,37,34600,12,13,0.99923
50,37,34600,12,13,0.9229
50,37,34600,12,13,0.68539
50,37,34600,12,13,0.83398
50,37,34600,12,13,0.91238
50,37,34600,12,13,0.95376
50,37,34600,12,13,0.99912
50,37,34600,12,13,0.99871
50,37,34600,12,13,0.95931
50,37,34600,12,13,0.68541
50,37,34600,12,13,0.59374
50,37,34600,12,13,0.94029
50,37,34600,12,13,0.90043
50,37,34600,12,13,0.59376
50,37,34600,12,13,0.99923
50,37,34600,12,13,0.99923
50,37,34600,12,13,0.81135
50,37,34600,12,13,0.95376
50,37,34600,12,13,0.97227
50,37,34600,12,13,0.72311
50,37,34600,12,13,0.92289
50,37,34600,12,13,0.26391
50,37,34600,12,13,0.90044
50,37,34600,12,13,0.26432
50,37,34600,12,13,0.99684
50,37,34600,12,13,0.64248
50,37,34600,12,13,0.83398
50,37,34600,12,13,0.999
50,37,34600,12,13,0.99811
50,37,34600,12,13,0.90043
50,37,34600,12,13,0.23206
50,37,34600,12,13,0.99932
50,37,34600,12,13,0.59379
50,37,34600,10,11,0.99537
50,37,34600,8,9,0.99003
50,37,34600,0,0,0.0
50,37,34600,0,0,0.0
50,37,34600,0,0,0.0
50,37,34800,12,13,0.32259
50,37,34800,12,13,0.95931
50,37,34800,12,13,0.83397
50,37,34800,12,13,0.91239
50,37,34800,12,13,0.95376
50,37,34800,12,13,0.9756
50,37,34800,12,13,0.29986
50,37,34800,12,13,0.26424
50,37,34800,12,13,0.97853
50,37,34800,12,13,0.83398
50,37,34800,12,13,0.7856
50,37,34800,12,13,0.96849
50,37,34800,12,13,0.94745
50,37,34800,12,13,0.78561
50,37,34800,12,13,0.26432
50,37,34800,12,13,0.26388
50,37,34800,12,13,0.90044
50,37,34800,12,13,0.9756
50,37,34800,12,13,0.98537
50,37,34800,12,13,0.85388
50,37,34800,12,13,0.95931
50,37,34800,12,13,0.47546
50,37,34800,12,13,0.94746
50,37,34800,12,13,0.59377
50,37,34800,12,13,0.99833
50,37,34800,12,13,0.81132
50,37,34800,12,13,0.91239
50,37,34800,12,13,0.29984
50,37,34800,12,13,0.999
50,37,34800,12,13,0.94745
50,37,34800,12,13,0.53831
50,37,34800,12,13,0.3226
50,37,34800,12,13,0.78563
50,37,34800,10,11,0.99756
50,37,34800,8,9,0.99474
50,37,34800,0,0,0.33618
50,37,34800,0,0,0.24566
50,37,34800,0,0,0.1428
50,37,34800,0,0,0.06
50,37,34800,0,0,0.0
50,37,34800,0,0,0.0
50,37,34800,0,0,0.0
50,37,34800,0,0,0.0
50,37,34800,0,0,0.0
50,37,35000,12,13,0.64251
50,37,35000,12,13,0.97853
50,37,35000,12,13,0.91238
50,37,35000,12,13,0.95376
50,37,35000,12,13,0.9756
50,37,35000,12,13,0.98712
50,37,35000,12,13,0.40391
50,37,35000,12,13,0.59372
50,37,35000,12,13,0.98867
50,37,35000,12,13,0.91239
50,37,35000,12,13,0.88686
50,37,35000,12,13,0.98337
50,37,35000,12,13,0.97227
50,37,35000,12,13,0.88686
50,37,35000,12,13,0.59377
50,37,35000,12,13,0.47544
50,37,35000,12,13,0.94746
50,37,35000,12,13,0.98712
50,37,35000,12,13,0.99228
50,37,35000,12,13,0.92289
50,37,35000,12,13,0.97853
50,37,35000,12,13,0.72318
50,37,35000,12,13,0.97227
50,37,35000,12,13,0.78562
50,37,35000,12,13,0.99912
50,37,35000,12,13,0.90043
50,37,35000,12,13,0.95376
50,37,35000,12,13,0.4039
50,37,35000,12,13,0.40383
50,37,35000,12,13,0.97227
50,37,35000,12,13,0.75635
50,37,35000,12,13,0.64251
50,37,35000,12,13,0.88687
50,37,35000,10,11,0.99871
50,37,35000,8,9,0.99722
50,37,35000,0,0,0.24566
50,37,35000,0,0,0.24566
50,37,35000,0,0,0.24566
50,37,35000,0,0,0.1428
50,37,35200,12,13,0.81134
50,37,35200,12,13,0.98867
50,37,35200,12,13,0.95376
50,37,35200,12,13,0.9756
50,37,35200,12,13,0.98712
50,37,35200,12,13,0.9932
50,37,35200,12,13,0.68542
50,37,35200,12,13,0.7856
50,37,35200,12,13,0.99402
50,37,35200,12,13,0.95376
50,37,35200,12,13,0.94029
50,37,35200,12,13,0.99122
50,37,35200,12,13,0.98537
50,37,35200,12,13,0.94029
50,37,35200,12,13,0.78562
50,37,35200,12,13,0.72317
50,37,35200,12,13,0.97227
50,37,35200,12,13,0.9932
50,37,35200,12,13,0.99592
50,37,35200,12,13,0.9593
50,37,35200,12,13,0.98867
50,37,35200,12,13,0.85391
50,37,35200,12,13,0.98537
50,37,35200,12,13,0.88686
50,37,35200,12,13,0.32257
50,37,35200,12,13,0.94745
50,37,35200,12,13,0.9756
50,37,35200,12,13,0.68542
50,37,35200,12,13,0.68538
50,37,35200,12,13,0.98537
50,37,35200,12,13,0.87142
50,37,35200,12,13,0.81134
50,37,35200,12,13,0.9403
50,37,35200,11,12,0.23212
50,37,35200,8,9,0.99853
50,37,35200,0,0,0.06
50,37,35200,0,0,0.0
50,37,35400,12,13,0.90044
50,37,35400,12,13,0.99402
50,37,35400,12,13,0.9756
50,37,35400,12,13,0.98712
50,37,35400,12,13,0.9932
50,37,35400,12,13,0.99641
50,37,35400,12,13,0.83399
50,37,35400,12,13,0.88685
50,37,35400,12,13,0.99684
50,37,35400,12,13,0.9756
50,37,35400,12,13,0.96849
50,37,35400,12,13,0.99537
50,37,35400,12,13,0.99228
50,37,35400,12,13,0.96849
50,37,35400,12,13,0.88686
50,37,35400,12,13,0.85391
50,37,35400,12,13,0.98537
50,37,35400,12,13,0.99641
50,37,35400,12,13,0.99785
50,37,35400,12,13,0.97852
50,37,35400,12,13,0.99402
50,37,35400,12,13,0.92291
50,37,35400,12,13,0.99228
50,37,35400,12,13,0.94029
50,37,35400,12,13,0.6425
50,37,35400,12,13,0.97227
50,37,35400,12,13,0.98712
50,37,35400,12,13,0.83399
50,37,35400,12,13,0.83396
50,37,35400,12,13,0.99228
50,37,35400,12,13,0.93214
50,37,35400,12,13,0.90044
50,37,35400,12,13,0.96849
50,37,35400,11,12,0.53834
50,37,35400,8,9,0.99923
50,37,35400,0,0,0.33618
50,37,35600,12,13,0.94746
50,37,35600,12,13,0.99684
50,37,35600,12,13,0.98712
50,37,35600,12,13,0.9932
50,37,35600,12,13,0.99641
50,37,35600,12,13,0.99811
50,37,35600,12,13,0.91239
50,37,35600,12,13,0.94029
50,37,35600,12,13,0.99833
50,37,35600,12,13,0.98712
50,37,35600,12,13,0.98337
50,37,35600,12,13,0.99756
50,37,35600,12,13,0.99592
50,37,35600,12,13,0.98337
50,37,35600,12,13,0.94029
50,37,35600,12,13,0.9229
50,37,35600,12,13,0.99228
50,37,35600,12,13,0.99811
50,37,35600,12,13,0.99887
50,37,35600,12,13,0.98867
50,37,35600,12,13,0.99684
50,37,35600,12,13,0.95931
50,37,35600,12,13,0.99592
50,37,35600,12,13,0.96849
50,37,35600,12,13,0.81133
50,37,35600,12,13,0.98537
50,37,35600,12,13,0.9932
50,37,35600,12,13,0.91239
50,37,35600,12,13,0.91238
50,37,35600,12,13,0.99592
50,37,35600,12,13,0.96419
50,37,35600,12,13,0.94746
50,37,35600,12,13,0.98337
50,37,35600,11,12,0.75637
50,37,35600,9,10,0.26432
50,37,35600,0,0,0.0
50,37,35800,12,13,0.97227
50,37,35800,12,13,0.99833
50,37,35800,12,13,0.9932
50,37,35800,12,13,0.99641
50,37,35800,12,13,0.99811
50,37,35800,12,13,0.999
50,37,35800,12,13,0.95377
50,37,35800,12,13,0.96849
50,37,35800,12,13,0.29974
50,37,35800,12,13,0.9932
50,37,35800,12,13,0.99122
50,37,35800,12,13,0.99871
50,37,35800,12,13,0.99785
50,37,35800,12,13,0.99122
50,37,35800,12,13,0.96849
50,37,35800,12,13,0.95931
50,37,35800,12,13,0.99592
50,37,35800,12,13,0.999
50,37,35800,12,13,0.9994
50,37,35800,12,13,0.99402
50,37,35800,12,13,0.99833
50,37,35800,12,13,0.97853
50,37,35800,12,13,0.99785
50,37,35800,12,13,0.98337
50,37,35800,12,13,0.90044
50,37,35800,12,13,0.99228
50,37,35800,12,13,0.99641
50,37,35800,12,13,0.95376
50,37,35800,12,13,0.95376
50,37,35800,12,13,0.99785
