lipid_supply,imposed_cv,imposed_T,seed,tick,n_intervals,min_interval,max_interval,mean_interval,last_interval,cell_S,rv
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0601
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0599
,0.0,3200,5,18400,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0592
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0505
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0508
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0519
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0517
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0511
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0514
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0503
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0517
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0521
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0508
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0535
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0527
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0524
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0519
,0.0,3200,5,18600,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0517
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0444
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0448
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0457
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0455
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0449
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0452
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0444
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0453
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0459
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0448
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0469
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0462
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0459
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0458
,0.0,3200,5,18800,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0454
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0393
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0397
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0405
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0403
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0398
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0401
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0394
