imposed_cv,imposed_T,seed,realized_interval,cell_S,n_intervals,n_divisions
0.3,3200,6,2913.0,0.99989,2,3
0.3,3200,6,1807.0,0.94025,2,3
0.3,3200,6,3648.0,0.99811,1,2
0.3,3200,6,3314.0,0.59383,2,3
0.3,3200,6,4329.0,0.95372,2,3
0.3,3200,6,4305.0,0.97853,1,2
0.3,3200,6,-1.0,0.99987,0,0
0.3,3200,6,3174.0,0.95923,2,3
0.3,3200,6,2921.0,0.99932,2,3
0.3,3200,6,5139.0,0.99981,1,2
0.3,3200,6,4068.0,0.99677,1,2
0.3,3200,6,4181.0,0.23232,2,3
0.3,3200,6,4477.0,0.72321,2,3
0.3,3200,6,5114.0,0.97849,1,2
0.3,3200,6,-1.0,0.41581,0,0
0.3,3200,6,-1.0,0.1428,0,0
0.3,3200,6,-1.0,0.0,0,0
0.3,3200,6,-1.0,0.0,0,0
0.3,3200,6,-1.0,0.0,0,0
0.3,3200,7,5713.0,0.99871,4,5
0.3,3200,7,3656.0,0.99946,4,5
0.3,3200,7,3289.0,0.99684,5,6
0.3,3200,7,3382.0,0.99994,4,5
0.3,3200,7,1789.0,0.59344,4,5
0.3,3200,7,2158.0,0.99537,5,6
0.3,3200,7,2783.0,0.9871,4,5
0.3,3200,7,2982.0,0.98712,3,4
0.3,3200,7,1271.0,0.99983,3,4
0.3,3200,7,2582.0,0.26393,4,5
0.3,3200,7,4305.0,0.88688,3,4
0.3,3200,7,1834.0,0.94742,3,4
0.3,3200,7,1993.0,0.97555,4,5
0.3,3200,7,2908.0,0.99994,2,3
0.3,3200,7,2689.0,0.9999,2,3
0.3,3200,7,6475.0,0.99887,1,2
0.3,3200,7,3458.0,0.99123,2,3
0.3,3200,7,2026.0,0.81129,2,3
0.3,3200,7,2810.0,0.53843,2,3
0.3,3200,7,2436.0,0.99591,2,3
0.3,3200,7,3457.0,0.99871,2,3
0.3,3200,7,3914.0,0.99997,1,2
0.3,3200,7,3036.0,0.99684,1,2
0.3,3200,7,4256.0,0.81137,2,3
0.3,3200,7,2734.0,0.98709,2,3
0.3,3200,7,2612.0,0.78564,2,3
0.3,3200,7,3137.0,0.98337,1,2
0.3,3200,7,3859.0,0.9854,1,2
0.3,3200,7,2123.0,0.99474,1,2
0.3,3200,7,1958.0,0.99972,1,2
0.3,3200,7,3944.0,0.99978,1,2
0.3,3200,7,3772.0,0.99785,1,2
0.3,3200,7,2530.0,0.99756,1,2
0.3,3200,7,3948.0,0.99123,1,2
0.3,3200,7,-1.0,0.41584,0,0
0.3,3200,7,-1.0,0.41584,0,0
0.3,3200,7,-1.0,0.0,0,0
0.3,3200,12,3830.0,0.99123,4,5
0.3,3200,12,3304.0,0.9776,5,6
0.3,3200,12,3748.0,1.0,4,5
0.3,3200,12,2054.0,0.9892,4,5
0.3,3200,12,2690.0,0.85392,5,6
0.3,3200,12,3203.0,0.99895,5,6
0.3,3200,12,3555.0,0.99999,4,5
0.3,3200,12,3426.0,0.99991,4,5
0.3,3200,12,3648.0,0.87514,4,5
0.3,3200,12,3408.0,0.99785,3,4
0.3,3200,12,3511.0,0.9887,2,3
0.3,3200,12,3433.0,0.99864,2,3
0.3,3200,12,2344.0,0.99998,3,4
0.3,3200,12,3378.0,0.99993,4,5
0.3,3200,12,4094.0,0.99867,2,3
0.3,3200,12,4606.0,0.78565,2,3
0.3,3200,12,3303.0,0.98709,2,3
0.3,3200,12,2614.0,0.965,2,3
0.3,3200,12,2245.0,0.99995,2,3
0.3,3200,12,3545.0,0.99976,2,3
0.3,3200,12,4824.0,0.99998,1,2
0.3,3200,12,2613.0,0.99972,3,4
0.3,3200,12,1533.0,0.99968,2,3
0.3,3200,12,3411.0,1.0,2,3
0.3,3200,12,1940.0,0.93209,2,3
0.3,3200,12,1765.0,0.98866,3,4
0.3,3200,12,3500.0,0.9663,2,3
0.3,3200,12,5430.0,0.98503,1,2
0.3,3200,12,2215.0,0.98553,2,3
0.3,3200,12,1912.0,0.99002,2,3
0.3,3200,12,3481.0,0.99396,2,3
0.3,3200,12,4470.0,0.98857,1,2
0.3,3200,12,2662.0,0.9756,2,3
0.3,3200,12,2108.0,0.99912,1,2
0.3,3200,15,3587.0,0.0,4,5
0.3,3200,15,3508.0,0.0,5,6
0.3,3200,15,3212.0,0.0,7,8
0.3,3200,15,2083.0,0.0,4,5
0.3,3200,15,2912.0,0.0,3,4
0.3,3200,15,3867.0,0.0,3,4
0.3,3200,15,4049.0,0.0,1,2
0.3,3200,15,4307.0,0.0,2,3
0.3,3200,15,2126.0,0.0,1,2
0.3,3200,15,-1.0,0.0,0,0
0.3,3200,15,-1.0,0.0,0,0
0.3,3200,15,-1.0,0.0,0,0
0.3,3200,15,-1.0,0.0,0,0
0.3,3200,15,-1.0,0.0,0,0
0.3,3200,15,-1.0,0.0,0,0
0.3,3200,15,-1.0,0.0,0,0
0.3,3200,15,-1.0,0.0,0,0
0.3,3200,15,-1.0,0.0,0,0
0.3,3200,15,-1.0,0.0,0,0
0.3,3200,15,-1.0,0.0,0,0
0.3,3200,13,2641.0,0.99981,5,6
0.3,3200,13,1678.0,0.47477,7,8
0.3,3200,13,2649.0,0.99997,5,6
0.3,3200,13,3238.0,0.99887,4,5
0.3,3200,13,3800.0,0.59383,5,6
0.3,3200,13,4061.0,0.98537,5,6
0.3,3200,13,5055.0,0.32271,5,6
0.3,3200,13,2769.0,0.87145,3,4
0.3,3200,13,3301.0,0.99989,4,5
0.3,3200,13,3943.0,0.83401,3,4
0.3,3200,13,2957.0,0.99985,2,3
0.3,3200,13,2393.0,0.99474,3,4
0.3,3200,13,4042.0,0.9124,4,5
0.3,3200,13,2995.0,0.999,3,4
0.3,3200,13,2549.0,0.64254,3,4
0.3,3200,13,4071.0,0.68546,2,3
0.3,3200,13,2286.0,0.99993,2,3
0.3,3200,13,4939.0,0.87146,3,4
0.3,3200,13,2996.0,0.99992,2,3
0.3,3200,13,2713.0,0.99981,2,3
0.3,3200,13,3670.0,0.99959,2,3
0.3,3200,13,3716.0,0.9642,2,3
0.3,3200,13,4136.0,0.999,1,2
0.3,3200,13,4118.0,0.99228,2,3
0.3,3200,13,2492.0,0.91239,2,3
0.3,3200,13,2914.0,1.0,1,2
0.3,3200,13,3618.0,0.81137,3,4
0.3,3200,13,2508.0,0.99999,2,3
0.3,3200,13,4035.0,0.95377,2,3
0.3,3200,13,2833.0,0.7232,3,4
0.3,3200,13,2509.0,0.99912,1,2
0.3,3200,13,2687.0,0.72319,2,3
0.3,3200,13,1895.0,0.40354,3,4
0.3,3200,13,2601.0,0.99997,1,2
0.3,3200,13,-1.0,0.24566,0,0
0.3,3200,13,-1.0,0.24566,0,0
0.3,3200,13,-1.0,0.1428,0,0
0.3,3200,14,2602.0,0.85392,6,7
0.3,3200,14,3666.0,0.99999,4,5
0.3,3200,14,2196.0,0.26424,6,7
0.3,3200,14,2060.0,0.93214,4,5
0.3,3200,14,2141.0,0.99871,4,5
0.3,3200,14,2010.0,0.99474,4,5
0.3,3200,14,2503.0,0.99641,4,5
0.3,3200,14,4141.0,0.99972,2,3
0.3,3200,14,3115.0,0.99998,2,3
0.3,3200,14,4346.0,0.72321,4,5
0.3,3200,14,3467.0,0.99968,2,3
0.3,3200,14,4363.0,0.92291,3,4
0.3,3200,14,4173.0,0.99992,1,2
0.3,3200,14,4076.0,0.99402,2,3
0.3,3200,14,2109.0,0.26418,3,4
0.3,3200,14,1624.0,0.97223,2,3
0.3,3200,14,4175.0,0.3,2,3
0.3,3200,14,2810.0,0.99912,2,3
0.3,3200,14,2652.0,0.99959,2,3
0.3,3200,14,4098.0,0.98713,1,2
0.3,3200,14,-1.0,1.0,0,0
0.3,3200,14,3382.0,0.87146,2,3
0.3,3200,14,1849.0,0.9386,2,3
0.3,3200,14,2877.0,0.99871,1,2
0.3,3200,14,3326.0,0.99684,1,2
0.3,3200,14,4443.0,0.99785,1,2
0.3,3200,14,2596.0,0.53841,1,2
0.3,3200,14,2940.0,0.99684,1,2
0.3,3200,14,2985.0,0.99593,1,2
0.3,3200,14,2232.0,0.99641,1,2
0.3,3200,14,3645.0,0.99402,1,2
0.3,3200,14,-1.0,1.0,0,0
0.3,3200,14,-1.0,0.99996,0,0
0.3,3200,14,3718.0,0.98867,1,2
0.3,3200,14,-1.0,0.33618,0,0
0.3,3200,14,-1.0,0.06,0,0
0.3,3200,14,-1.0,0.0,0,0
0.3,3200,14,-1.0,0.0,0,0
0.3,3200,16,3839.0,0.99321,6,7
0.3,3200,16,4568.0,0.99959,4,5
0.3,3200,16,3275.0,0.9124,4,5
0.3,3200,16,2661.0,0.94746,4,5
0.3,3200,16,2267.0,0.99964,3,4
0.3,3200,16,2736.0,0.99995,3,4
0.3,3200,16,2206.0,0.83397,3,4
0.3,3200,16,2957.0,0.99474,2,3
0.3,3200,16,2654.0,0.99641,2,3
0.3,3200,16,2212.0,0.64248,2,3
0.3,3200,16,2270.0,0.99994,2,3
0.3,3200,16,2877.0,0.99722,2,3
0.3,3200,16,4494.0,0.47551,2,3
0.3,3200,16,3749.0,0.99402,2,3
0.3,3200,16,3466.0,0.23232,2,3
0.3,3200,16,-1.0,0.99998,0,0
0.3,3200,16,2969.0,0.9999,1,2
0.3,3200,16,2836.0,0.81137,2,3
0.3,3200,16,4461.0,0.99474,1,2
0.3,3200,16,1674.0,0.83378,3,4
0.3,3200,16,2102.0,0.59369,2,3
0.3,3200,16,1910.0,0.92286,2,3
0.3,3200,16,2413.0,0.99912,1,2
0.3,3200,16,3135.0,0.4755,1,2
0.3,3200,16,-1.0,1.0,0,0
0.3,3200,16,2383.0,0.99756,1,2
0.3,3200,16,2980.0,0.9642,1,2
0.3,3200,16,3020.0,0.9124,1,2
0.3,3200,16,4791.0,0.59383,1,2
0.3,3200,16,3292.0,0.88688,1,2
0.3,3200,16,-1.0,0.99998,0,0
0.3,3200,16,-1.0,0.97853,0,0
0.3,3200,16,-1.0,0.95377,0,0
0.3,3200,16,-1.0,0.99972,0,0
0.3,3200,16,2736.0,0.7232,1,2
0.3,3200,16,-1.0,0.33618,0,0
0.3,3200,16,-1.0,0.24566,0,0
0.3,3200,16,-1.0,0.0,0,0
0.3,6400,0,5922.0,0.99402,2,3
0.3,6400,0,3898.0,1.0,2,3
0.3,6400,0,4811.0,0.99977,2,3
0.3,6400,0,6751.0,1.0,1,2
0.3,6400,0,6662.0,0.99976,1,2
0.3,6400,0,4954.0,0.99996,1,2
0.3,6400,0,-1.0,0.99887,0,0
0.3,6400,0,3838.0,0.999,1,2
0.3,6400,0,-1.0,0.87125,0,0
0.3,6400,0,-1.0,0.99969,0,0
0.3,6400,0,-1.0,0.99923,0,0
0.3,6400,0,-1.0,0.99923,0,0
0.3,6400,0,-1.0,1.0,0,0
0.3,6400,0,-1.0,1.0,0,0
0.3,6400,0,-1.0,1.0,0,0
0.3,6400,0,-1.0,1.0,0,0
0.3,6400,0,-1.0,0.99945,0,0
0.3,6400,0,-1.0,0.99994,0,0
0.3,6400,0,-1.0,0.99995,0,0
0.3,6400,0,-1.0,0.99973,0,0
0.3,6400,0,-1.0,0.99944,0,0
0.3,6400,0,-1.0,0.99902,0,0
0.3,6400,0,-1.0,0.99889,0,0
0.3,6400,0,-1.0,0.99874,0,0
0.3,6400,0,-1.0,0.99837,0,0
0.3,6400,0,-1.0,0.9914,0,0
0.3,6400,0,-1.0,0.8371,0,0
0.3,3200,17,4274.0,0.3227,4,5
0.3,3200,17,2159.0,0.99474,5,6
0.3,3200,17,4070.0,0.99947,3,4
0.3,3200,17,4995.0,0.99992,4,5
0.3,3200,17,1275.0,0.78442,4,5
0.3,3200,17,2271.0,0.99947,4,5
0.3,3200,17,3112.0,0.9403,3,4
0.3,3200,17,4451.0,0.99535,3,4
0.3,3200,17,1808.0,0.99998,3,4
0.3,3200,17,3773.0,0.81136,3,4
0.3,3200,17,3746.0,0.97226,2,3
0.3,3200,17,3011.0,0.99989,2,3
0.3,3200,17,2580.0,0.99871,2,3
0.3,3200,17,4280.0,0.99998,1,2
0.3,3200,17,3417.0,0.29999,2,3
0.3,3200,17,2521.0,0.99985,2,3
0.3,3200,17,3615.0,0.64256,3,4
0.3,3200,17,2938.0,0.99472,2,3
0.3,3200,17,2387.0,0.97227,2,3
0.3,3200,17,2228.0,0.53832,2,3
0.3,3200,17,2596.0,0.99833,1,2
0.3,3200,17,3815.0,0.94029,1,2
0.3,3200,17,5412.0,0.68545,1,2
0.3,3200,17,2845.0,0.97852,2,3
0.3,3200,17,4646.0,0.85391,1,2
0.3,3200,17,4738.0,0.3,1,2
0.3,3200,17,3396.0,0.9403,1,2
0.3,3200,17,-1.0,0.99998,0,0
0.3,3200,17,3031.0,0.99753,1,2
0.3,3200,17,-1.0,0.99996,0,0
0.3,3200,17,4318.0,0.83401,1,2
0.3,3200,17,4135.0,0.75642,1,2
0.3,3200,17,2546.0,0.59379,1,2
0.3,3200,17,4319.0,0.53844,1,2
0.3,3200,17,3247.0,0.99964,1,2
0.3,3200,17,1372.0,0.98708,1,2
0.3,3200,17,-1.0,0.06,0,0
0.3,3200,17,-1.0,0.0,0,0
0.3,3200,17,-1.0,0.0,0,0
0.3,3200,21,3001.0,0.99228,5,6
0.3,3200,21,3843.0,0.99123,3,4
0.3,3200,21,5487.0,0.99989,2,3
0.3,3200,21,4594.0,0.99123,2,3
0.3,3200,21,4400.0,0.72321,2,3
0.3,3200,21,2175.0,0.78559,3,4
0.3,3200,21,3964.0,0.99968,1,2
0.3,3200,21,4265.0,0.72321,1,2
0.3,3200,21,3199.0,0.99947,1,2
0.3,3200,21,-1.0,1.0,0,0
0.3,3200,21,2881.0,0.99983,1,2
0.3,3200,21,3360.0,0.99964,1,2
0.3,3200,21,2048.0,0.94745,1,2
0.3,3200,21,2738.0,0.26396,1,2
0.3,3200,21,-1.0,0.99954,0,0
0.3,3200,21,-1.0,0.98111,0,0
0.3,3200,21,2839.0,0.53843,1,2
0.3,3200,21,-1.0,1.0,0,0
0.3,3200,21,-1.0,0.99995,0,0
0.3,3200,21,-1.0,1.0,0,0
0.3,3200,21,-1.0,0.99985,0,0
0.3,3200,21,-1.0,0.98537,0,0
0.3,3200,21,-1.0,0.59383,0,0
0.3,3200,21,-1.0,0.4755,0,0
0.3,3200,21,-1.0,0.92289,0,0
0.3,3200,21,-1.0,0.99993,0,0
0.3,3200,21,-1.0,0.94744,0,0
0.3,3200,21,-1.0,0.93211,0,0
0.3,3200,21,-1.0,0.95372,0,0
0.3,3200,21,-1.0,0.53838,0,0
0.3,3200,21,-1.0,0.99976,0,0
0.3,3200,21,-1.0,0.23223,0,0
0.3,3200,21,-1.0,0.87134,0,0
0.3,3200,21,-1.0,0.47535,0,0
0.3,3200,21,-1.0,0.99941,0,0
0.3,3200,21,-1.0,0.33618,0,0
0.3,3200,21,-1.0,0.24566,0,0
0.3,3200,21,-1.0,0.0,0,0
0.3,3200,21,-1.0,0.0,0,0
0.3,6400,2,7138.0,0.64257,2,3
0.3,6400,2,6597.0,0.75642,2,3
0.3,6400,2,5819.0,0.78545,2,3
0.3,6400,2,4931.0,0.85387,2,3
0.3,6400,2,4201.0,1.0,2,3
0.3,6400,2,-1.0,1.0,0,0
0.3,6400,2,7301.0,0.97228,1,2
0.3,6400,2,-1.0,0.99998,0,0
0.3,6400,2,5913.0,0.98685,1,2
0.3,6400,2,-1.0,0.99993,0,0
0.3,6400,2,-1.0,0.98337,0,0
0.3,6400,2,-1.0,1.0,0,0
0.3,6400,2,-1.0,0.99954,0,0
0.3,6400,2,-1.0,0.99983,0,0
0.3,6400,2,-1.0,0.26444,0,0
0.3,6400,2,-1.0,0.99537,0,0
0.3,6400,2,-1.0,0.99377,0,0
0.3,6400,2,-1.0,0.99996,0,0
0.3,6400,2,-1.0,1.0,0,0
0.3,6400,2,-1.0,1.0,0,0
0.3,6400,2,-1.0,0.99998,0,0
0.3,6400,2,-1.0,0.99992,0,0
0.3,6400,2,-1.0,0.99941,0,0
0.3,6400,2,-1.0,0.99334,0,0
0.3,6400,2,-1.0,0.99214,0,0
0.3,6400,2,-1.0,0.98128,0,0
0.3,6400,2,-1.0,0.97609,0,0
0.3,6400,2,-1.0,0.96013,0,0
0.3,6400,2,-1.0,0.78987,0,0
0.3,6400,2,-1.0,0.69145,0,0
0.3,6400,2,-1.0,0.64968,0,0
0.3,6400,2,-1.0,0.48594,0,0
0.3,6400,2,-1.0,0.06,0,0
0.3,6400,1,6951.0,0.99996,2,3
0.3,6400,1,6423.0,0.99976,1,2
0.3,6400,1,5071.0,0.91011,1,2
0.3,6400,1,6054.0,1.0,1,2
0.3,6400,1,4294.0,0.99912,2,3
0.3,6400,1,7282.0,0.75642,2,3
0.3,6400,1,-1.0,1.0,0,0
0.3,6400,1,7459.0,0.9124,1,2
0.3,6400,1,-1.0,0.99996,0,0
0.3,6400,1,-1.0,0.98311,0,0
0.3,6400,1,-1.0,1.0,0,0
0.3,6400,1,-1.0,1.0,0,0
0.3,6400,1,-1.0,0.99999,0,0
0.3,6400,1,-1.0,1.0,0,0
0.3,6400,1,-1.0,1.0,0,0
0.3,6400,1,-1.0,1.0,0,0
0.3,6400,1,-1.0,1.0,0,0
0.3,6400,1,-1.0,0.99023,0,0
0.3,6400,1,-1.0,0.97582,0,0
0.3,6400,1,-1.0,0.99833,0,0
0.3,6400,1,-1.0,0.99593,0,0
0.3,6400,1,-1.0,1.0,0,0
0.3,6400,1,-1.0,0.99402,0,0
0.3,6400,1,-1.0,1.0,0,0
0.3,6400,1,-1.0,0.99998,0,0
0.3,6400,1,-1.0,0.99995,0,0
0.3,6400,1,-1.0,0.99995,0,0
0.3,6400,1,-1.0,0.99965,0,0
0.3,6400,1,-1.0,0.99874,0,0
0.3,6400,1,-1.0,0.99761,0,0
0.3,6400,1,-1.0,0.99414,0,0
0.3,6400,1,-1.0,0.9914,0,0
0.3,6400,1,-1.0,0.88913,0,0
0.3,6400,1,-1.0,0.64968,0,0
0.3,3200,18,2905.0,0.87145,5,6
0.3,3200,18,4456.0,0.999,4,5
0.3,3200,18,4123.0,0.26444,3,4
0.3,3200,18,4579.0,0.999,4,5
0.3,3200,18,2443.0,1.0,4,5
0.3,3200,18,1311.0,0.96836,4,5
0.3,3200,18,2853.0,0.93216,3,4
0.3,3200,18,3968.0,0.99964,3,4
0.3,3200,18,3385.0,0.9994,2,3
0.3,3200,18,2532.0,0.99123,3,4
0.3,3200,18,2902.0,0.99985,2,3
0.3,3200,18,1965.0,0.68528,3,4
0.3,3200,18,2285.0,0.99992,2,3
0.3,3200,18,2626.0,0.5938,2,3
0.3,3200,18,2716.0,0.99887,2,3
0.3,3200,18,1658.0,0.99968,2,3
0.3,3200,18,3120.0,0.97853,2,3
0.3,3200,18,3824.0,0.99954,1,2
0.3,3200,18,3259.0,0.99981,1,2
0.3,3200,18,2821.0,0.81137,1,2
0.3,3200,18,3410.0,0.99321,1,2
0.3,3200,18,1908.0,0.99999,1,2
0.3,3200,18,3648.0,0.32271,2,3
0.3,3200,18,1716.0,0.9932,2,3
0.3,3200,18,2697.0,0.99537,1,2
0.3,3200,18,3013.0,0.99811,1,2
0.3,3200,18,2122.0,0.99756,1,2
0.3,3200,18,1599.0,0.87122,2,3
0.3,3200,18,2529.0,0.99968,1,2
0.3,3200,18,2644.0,0.64255,1,2
0.3,3200,18,-1.0,0.95932,0,0
0.3,3200,18,-1.0,0.99998,0,0
0.3,3200,18,1709.0,0.99227,1,2
0.3,3200,18,-1.0,0.99999,0,0
0.3,3200,18,-1.0,0.1428,0,0
0.3,3200,18,-1.0,0.0,0,0
0.3,3200,20,2623.0,0.98712,5,6
0.3,3200,20,2398.0,0.99968,4,5
0.3,3200,20,4534.0,0.90046,5,6
0.3,3200,20,1787.0,0.99959,3,4
0.3,3200,20,5353.0,0.99537,2,3
0.3,3200,20,2120.0,0.96849,4,5
0.3,3200,20,2168.0,0.99402,3,4
0.3,3200,20,3523.0,0.98867,2,3
0.3,3200,20,3026.0,0.99722,2,3
0.3,3200,20,3188.0,0.96419,2,3
0.3,3200,20,2150.0,0.59371,2,3
0.3,3200,20,3469.0,0.95932,2,3
0.3,3200,20,6233.0,0.95377,1,2
0.3,3200,20,2792.0,0.99833,2,3
0.3,3200,20,3378.0,1.0,1,2
0.3,3200,20,3641.0,0.99989,1,2
0.3,3200,20,2841.0,0.834,2,3
0.3,3200,20,2018.0,0.23188,2,3
0.3,3200,20,2371.0,0.99932,2,3
0.3,3200,20,3898.0,0.99593,1,2
0.3,3200,20,-1.0,0.99995,0,0
0.3,3200,20,3517.0,0.72321,1,2
0.3,3200,20,3783.0,0.88688,1,2
0.3,3200,20,1962.0,0.99981,1,2
0.3,3200,20,2303.0,0.53835,2,3
0.3,3200,20,2314.0,0.99811,1,2
0.3,3200,20,3552.0,0.9124,1,2
0.3,3200,20,3134.0,0.92291,1,2
0.3,3200,20,4116.0,0.23232,1,2
0.3,3200,20,2549.0,0.78563,1,2
0.3,3200,20,2602.0,0.99402,1,2
0.3,3200,20,2018.0,0.72309,1,2
0.3,3200,20,-1.0,0.9756,0,0
0.3,3200,20,-1.0,0.95377,0,0
0.3,3200,20,-1.0,0.33618,0,0
0.3,3200,20,-1.0,0.0,0,0
0.3,3200,20,-1.0,0.0,0,0
0.3,6400,3,5752.0,0.0,1,2
0.3,6400,3,9637.0,0.9756,2,3
0.3,6400,3,7967.0,0.0,1,2
0.3,6400,3,6889.0,0.0,1,2
0.3,6400,3,6131.0,0.0,1,2
0.3,6400,3,3876.0,0.0,2,3
0.3,6400,3,7058.0,0.0,1,2
0.3,6400,3,9677.0,0.264,1,2
0.3,6400,3,-1.0,1.0,0,0
0.3,6400,3,-1.0,0.94747,0,0
0.3,6400,3,-1.0,0.0,0,0
0.3,6400,3,-1.0,0.13335,0,0
0.3,6400,3,-1.0,1.0,0,0
0.3,6400,3,-1.0,0.0,0,0
0.3,6400,3,-1.0,0.96491,0,0
0.3,6400,3,-1.0,0.92445,0,0
0.3,6400,3,-1.0,0.0,0,0
0.3,6400,3,-1.0,0.0,0,0
0.3,6400,4,5999.0,0.99969,2,3
0.3,6400,4,6960.0,0.64257,2,3
0.3,6400,4,8609.0,0.40916,2,3
0.3,6400,4,4466.0,1.0,1,2
0.3,6400,4,-1.0,0.99982,0,0
0.3,6400,4,6268.0,0.66498,1,2
0.3,6400,4,6552.0,0.99985,1,2
0.3,6400,4,-1.0,1.0,0,0
0.3,6400,4,5639.0,0.26437,1,2
0.3,6400,4,-1.0,0.55526,0,0
0.3,6400,4,-1.0,0.99981,0,0
0.3,6400,4,4186.0,0.5956,1,2
0.3,6400,4,-1.0,1.0,0,0
0.3,6400,4,-1.0,0.6082,0,0
0.3,6400,4,-1.0,1.0,0,0
0.3,6400,4,-1.0,0.98111,0,0
0.3,6400,4,-1.0,0.98982,0,0
0.3,6400,4,-1.0,0.9997,0,0
0.3,6400,4,-1.0,0.39809,0,0
0.3,6400,4,-1.0,1.0,0,0
0.3,6400,4,-1.0,0.92569,0,0
0.3,6400,4,-1.0,0.99968,0,0
0.3,6400,4,-1.0,0.5406,0,0
0.3,6400,4,-1.0,0.99981,0,0
0.3,6400,4,-1.0,0.99973,0,0
0.3,6400,4,-1.0,0.98725,0,0
0.3,6400,4,-1.0,0.97283,0,0
0.3,6400,4,-1.0,0.48594,0,0
0.3,6400,4,-1.0,0.05998,0,0
0.3,3200,22,1856.0,0.98336,5,6
0.3,3200,22,2350.0,0.53837,6,7
0.3,3200,22,3119.0,0.23231,5,6
0.3,3200,22,3345.0,0.3227,3,4
0.3,3200,22,3437.0,0.99972,3,4
0.3,3200,22,2901.0,0.99887,3,4
0.3,3200,22,2723.0,0.88688,3,4
0.3,3200,22,3027.0,0.40397,3,4
0.3,3200,22,2741.0,0.99853,3,4
0.3,3200,22,3337.0,0.26444,3,4
0.3,3200,22,2272.0,0.99993,2,3
0.3,3200,22,2849.0,0.98712,2,3
0.3,3200,22,4224.0,0.83401,2,3
0.3,3200,22,2632.0,0.9403,2,3
0.3,3200,22,3319.0,0.40398,3,4
0.3,3200,22,2227.0,0.99972,2,3
0.3,3200,22,4054.0,0.9124,2,3
0.3,3200,22,2981.0,0.88688,2,3
0.3,3200,22,4865.0,0.94747,1,2
0.3,3200,22,2746.0,0.99003,2,3
0.3,3200,22,4883.0,0.99641,1,2
0.3,3200,22,4023.0,0.99987,1,2
0.3,3200,22,3351.0,0.9994,1,2
0.3,3200,22,1980.0,0.99999,1,2
0.3,3200,22,1938.0,0.99932,1,2
0.3,3200,22,3124.0,0.99912,1,2
0.3,3200,22,3737.0,0.97228,1,2
0.3,3200,22,2427.0,0.98867,1,2
0.3,3200,22,4141.0,0.98337,1,2
0.3,3200,22,2358.0,0.99402,1,2
0.3,3200,22,2330.0,0.99871,1,2
0.3,3200,22,2930.0,0.99811,1,2
0.3,3200,22,2465.0,0.9229,2,3
0.3,3200,22,2835.0,0.98537,1,2
0.3,3200,22,-1.0,0.33618,0,0
0.3,3200,22,-1.0,0.24566,0,0
0.3,3200,22,-1.0,0.24566,0,0
0.3,3200,22,-1.0,0.1428,0,0
0.3,3200,22,-1.0,0.0,0,0
0.3,3200,22,-1.0,0.0,0,0
0.3,3200,19,3321.0,0.90046,6,7
0.3,3200,19,2643.0,0.99853,5,6
0.3,3200,19,1565.0,0.99985,4,5
0.3,3200,19,3731.0,0.9996,4,5
0.3,3200,19,2392.0,0.9756,4,5
0.3,3200,19,2580.0,0.99998,4,5
0.3,3200,19,2453.0,0.83386,4,5
0.3,3200,19,2517.0,0.93195,4,5
0.3,3200,19,2402.0,0.99722,4,5
0.3,3200,19,3265.0,0.99402,3,4
0.3,3200,19,1794.0,0.99227,4,5
0.3,3200,19,2898.0,0.99976,3,4
0.3,3200,19,4964.0,0.97228,3,4
0.3,3200,19,4337.0,0.99896,2,3
0.3,3200,19,2222.0,0.99932,3,4
0.3,3200,19,1854.0,0.99722,3,4
0.3,3200,19,2981.0,0.99917,2,3
0.3,3200,19,2901.0,0.99123,3,4
0.3,3200,19,4173.0,0.98867,2,3
0.3,3200,19,1570.0,0.96413,3,4
0.3,3200,19,2294.0,0.85379,2,3
0.3,3200,19,2243.0,0.99947,3,4
0.3,3200,19,2873.0,0.99741,2,3
0.3,3200,19,3400.0,0.9978,2,3
0.3,3200,19,1797.0,0.99537,2,3
0.3,3200,19,4021.0,0.26444,2,3
0.3,3200,19,2647.0,0.9985,2,3
0.3,3200,19,2054.0,0.9932,2,3
0.3,3200,19,2528.0,0.68543,2,3
0.3,3200,19,3585.0,0.99722,2,3
0.3,3200,19,4038.0,0.88688,2,3
0.3,3200,19,3362.0,0.99537,2,3
0.3,3200,19,3121.0,0.99967,1,2
0.3,3200,19,-1.0,0.54763,0,0
0.3,3200,19,-1.0,0.06,0,0
0.3,3200,24,2193.0,0.99964,5,6
0.3,3200,24,3343.0,0.95932,6,7
0.3,3200,24,2557.0,0.99996,4,5
0.3,3200,24,1659.0,0.99718,3,4
0.3,3200,24,3882.0,0.64257,4,5
0.3,3200,24,2321.0,0.72316,4,5
0.3,3200,24,3634.0,0.68546,4,5
0.3,3200,24,3691.0,0.99751,3,4
0.3,3200,24,3142.0,0.9685,3,4
0.3,3200,24,3283.0,0.9124,3,4
0.3,3200,24,3308.0,0.99003,2,3
0.3,3200,24,1302.0,0.94719,3,4
0.3,3200,24,5812.0,0.87142,2,3
0.3,3200,24,4714.0,0.99999,1,2
0.3,3200,24,3412.0,0.85393,2,3
0.3,3200,24,3674.0,0.99833,2,3
0.3,3200,24,3748.0,0.99755,1,2
0.3,3200,24,2586.0,0.23226,2,3
0.3,3200,24,1795.0,0.90031,2,3
0.3,3200,24,3013.0,0.99996,1,2
0.3,3200,24,5014.0,0.99975,1,2
